alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.268928,0.4000,-29.705000,28.603000,-57.164200,-0.087840,-3.900000,-8.839000,-53.015785,-15.670396
-2.268928,0.6000,-30.865000,30.168000,-55.573500,-0.094490,-3.951000,-9.004000,-39.092910,-13.521804
-2.268928,0.8000,-32.047000,31.962000,-49.607100,-0.108000,-3.842000,-8.931000,48.896218,-8.136001
-2.268928,0.9500,-32.180000,32.464000,-42.374300,-0.130400,-3.517000,-8.413000,792.973588,-8.284970
-2.268928,1.0500,-55.066000,36.321000,-0.284200,-0.211100,-3.517000,-8.413000,-7.368237,-17.899202
-2.268928,1.2000,-51.182000,31.375000,-0.774300,-0.167000,-3.517000,-8.413000,-6.697877,-20.328543
-2.268928,1.4000,-48.862000,28.829000,-1.146800,-0.133500,-3.517000,-8.413000,-6.543178,-20.368650
-2.268928,1.8000,-45.646000,27.904000,-0.800600,-0.120000,-3.517000,-8.413000,-5.197873,-17.097061
-2.268928,2.2000,-41.728000,25.656000,-0.492100,-0.109600,-3.517000,-8.413000,-4.156236,-11.040897
-2.268928,2.6000,-38.599000,22.853000,-0.178000,-0.099080,-3.517000,-8.413000,-3.170175,-7.763578
-2.268928,3.0000,-36.078000,20.570000,0.086500,-0.088170,-3.517000,-8.413000,-2.511847,-6.124919
-2.268928,3.5000,-33.956000,18.433000,0.368100,-0.077670,-3.517000,-8.413000,-1.983007,-5.322205
-2.268928,4.0000,-32.477000,16.605000,0.609200,-0.069140,-3.517000,-8.413000,-1.606574,-5.589203
-2.268928,4.5000,-31.260000,15.027000,0.767600,-0.062240,-3.517000,-8.413000,-1.341294,-2.631595
-2.268928,5.0000,-30.491000,13.750000,0.924200,-0.056660,-3.517000,-8.413000,-1.148780,-1.661578
-2.181662,0.0000,-25.844000,29.033000,-67.613600,-0.083590,-2.887000,-9.646000,-106.742037,-17.853365
-2.181662,0.2000,-25.735000,29.324000,-64.515500,-0.083590,-2.876000,-9.672000,-83.136176,-17.807528
-2.181662,0.4000,-26.114000,30.015000,-62.902000,-0.087840,-2.894000,-9.772000,-78.495218,-17.331973
-2.181662,0.6000,-27.246000,31.795000,-60.767600,-0.094490,-2.931000,-9.977000,-79.927612,-15.767799
-2.181662,0.8000,-28.527000,33.889000,-54.970000,-0.108000,-2.859000,-9.936000,-171.830043,-13.888497
-2.181662,0.9500,-28.654000,34.209000,-6.684500,-0.130400,-2.640000,-9.359000,25.152847,-16.839230
-2.181662,1.0500,-54.207000,36.703000,-0.090800,-0.211100,-2.640000,-9.359000,-7.368237,-29.364087
-2.181662,1.2000,-50.498000,31.579000,-0.584700,-0.167000,-2.640000,-9.359000,-6.697877,-27.828560
-2.181662,1.4000,-47.931000,29.352000,-0.850700,-0.133500,-2.640000,-9.359000,-6.543178,-24.465298
-2.181662,1.8000,-44.542000,28.562000,-0.526700,-0.120000,-2.640000,-9.359000,-5.197873,-23.508458
-2.181662,2.2000,-41.175000,26.296000,-0.236600,-0.109600,-2.640000,-9.359000,-4.156236,-19.188357
-2.181662,2.6000,-38.437000,23.445000,0.084800,-0.099080,-2.640000,-9.359000,-3.170175,-16.673072
