time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,f16_aero_fx,f16_aero_fy,f16_aero_fz,f16_aero_mx,f16_aero_my,f16_aero_mz,f16_engine_fx,f16_engine_fy,f16_engine_fz,f16_engine_mx,f16_engine_my,f16_engine_mz
44.91,2031.3111,-4263.6292,-3000.0087,-89.774437,-120.25676,0.0017832528,-0.34337842,0.063153029,-2.2334586,0.015086616,0.0074199415,-0.020908613,-0.011575502,-0.00077911022,0,0.15924151,-0.01157386,-0.0007774535,-0,0.15934389,0,0,0.066674705,-0.001109226,0.45671933,150.07045,3000.0087,9295.48,8669.5103,nan,nan,3.4906585,3000,150,10238.712,-2535.0208,183.11873,-96526.17,-11.096147,-22.593703,74.878684,8669.5103,0,0,0,0,0
44.94,2028.6167,-4267.2361,-3000.0087,-89.85737,-120.19356,0.0017792935,-0.34296816,0.063151464,-2.2341252,0.015067131,0.0074020239,-0.02088506,-0.011574477,-0.00077807638,0,0.15924804,-0.011572838,-0.00077642445,-0,0.15936164,0,0,0.066664171,-0.0011079728,0.4567163,150.06945,3000.0087,9295.48,8668.3896,nan,nan,3.4906585,3000,150,10238.577,-2535.6195,182.90689,-96512.354,-11.07509,-22.554993,74.800314,8668.3896,0,0,0,0,0
44.97,2025.9198,-4270.841,-3000.0086,-89.940152,-120.13039,0.0017751375,-0.34255843,0.063149904,-2.2347908,0.01504768,0.0073841434,-0.020861525,-0.011573454,-0.00077704546,0,0.15925524,-0.011571819,-0.00077539808,-0,0.15937994,0,0,0.066653665,-0.0011067211,0.45671328,150.06846,3000.0086,9295.48,8667.3134,nan,nan,3.4906585,3000,150,10238.441,-2536.2165,182.69537,-96498.571,-11.053655,-22.515999,74.721833,8667.3134,0,0,0,0,0
45,2023.2205,-4274.444,-3000.0086,-90.022784,-120.06724,0.0017707889,-0.34214923,0.063148348,-2.2354557,0.015028263,0.0073663001,-0.020838009,-0.011572433,-0.00077601729,0,0.15926311,-0.011570802,-0.00077437421,-0,0.15939879,0,0,0.066643186,-0.001105471,0.45671025,150.06746,3000.0086,9295.48,8666.2815,nan,nan,3.4906585,3000,150,10238.305,-2536.8118,182.48422,-96484.821,-11.031866,-22.476681,74.643117,8666.2815,0,0,0,0,0
45.03,2020.5186,-4278.0451,-3000.0085,-90.105264,-120.00411,0.0017662523,-0.34174055,0.063146796,-2.2361196,0.015008881,0.0073484941,-0.020814511,-0.011571415,-0.00077499173,0,0.15927163,-0.011569788,-0.00077335269,-0,0.15941816,0,0,0.066632735,-0.0011042227,0.45670723,150.06647,3000.0085,9295.48,8665.2936,nan,nan,3.4906585,3000,150,10238.17,-2537.4056,182.27351,-96471.105,-11.009745,-22.437006,74.564045,8665.2936,0,0,0,0,0
45.06,2017.8143,-4281.6444,-3000.0085,-90.187595,-119.94101,0.0017615319,-0.3413324,0.063145248,-2.2367828,0.014989536,0.0073307254,-0.020791032,-0.011570399,-0.0007739686,0,0.1592808,-0.011568776,-0.00077233335,-0,0.15943807,0,0,0.066622311,-0.0011029765,0.45670421,150.06548,3000.0085,9295.48,8664.3496,nan,nan,3.4906585,3000,150,10238.035,-2537.9978,182.06332,-96457.423,-10.987319,-22.396941,74.484505,8664.3496,0,0,0,0,0
45.09,2015.1075,-4285.2417,-3000.0084,-90.269775,-119.87793,0.0017566324,-0.34092478,0.063143703,-2.2374451,0.014970228,0.0073129942,-0.020767571,-0.011569387,-0.00077294776,0,0.15929062,-0.011567768,-0.00077131604,-0,0.15945849,0,0,0.066611914,-0.0011017325,0.45670119,150.06449,3000.0084,9295.48,8663.4491,nan,nan,3.4906585,3000,150,10237.9,-2538.5884,181.85369,-96443.773,-10.964615,-22.356459,74.404389,8663.4491,0,0,0,0,0
45.12,2012.3983,-4288.8372,-3000.0084,-90.351806,-119.81487,0.0017515582,-0.34051768,0.063142163,-2.2381065,0.014950957,0.0072953006,-0.020744129,-0.011568376,-0.00077192904,0,0.15930107,-0.011566762,-0.00077030059,-0,0.15947942,0,0,0.066601543,-0.0011004909,0.45669818,150.0635,3000.0084,9295.48,8662.5919,nan,nan,3.4906585,3000,150,10237.765,-2539.1775,181.6447,-96430.156,-10.941663,-22.315537,74.323599,8662.5919,0,0,0,0,0
45.15,2009.6866,-4292.4307,-3000.0083,-90.433688,-119.75185,0.0017463139,-0.3401111,0.063140625,-2.2387671,0.014931725,0.0072776447,-0.020720706,-0.011567369,-0.00077091228,0,0.15931214,-0.011565759,-0.00076928684,-0,0.15950085,0,0,0.066591198,-0.0010992519,0.45669518,150.06251,3000.0083,9295.48,8661.7778,nan,nan,3.4906585,3000,150,10237.63,-2539.765,181.43638,-96416.572,-10.918492,-22.274156,74.242042,8661.7778,0,0,0,0,0
45.18,2006.9724,-4296.0224,-3000.0083,-90.515421,-119.68884,0.0017409039,-0.33970505,0.06313909,-2.2394269,0.014912531,0.0072600266,-0.020697303,-0.011566364,-0.00076989731,0,0.15932384,-0.011564759,-0.00076827464,-0,0.15952277,0,0,0.06658088,-0.0010980155,0.45669218,150.06152,3000.0083,9295.48,8661.0065,nan,nan,3.4906585,3000,150,10237.495,-2540.3511,181.2288,-96403.02,-10.895134,-22.2323,74.159635,8661.0065,0,0,0,0,0
45.21,2004.2558,-4299.6122,-3000.0082,-90.597006,-119.62587,0.0017353326,-0.33929952,0.063137559,-2.2400858,0.014893376,0.0072424465,-0.020673919,-0.011565363,-0.000768884,0,0.15933615,-0.011563763,-0.00076726385,-0,0.15954517,0,0,0.066570587,-0.0010967819,0.45668918,150.06054,3000.0082,9295.48,8660.2778,nan,nan,3.4906585,3000,150,10237.361,-2540.9356,181.02198,-96389.501,-10.871622,-22.189959,74.076303,8660.2778,0,0,0,0,0
45.24,2001.5368,-4303.2001,-3000.0082,-90.678443,-119.56292,0.0017296044,-0.33889451,0.063136031,-2.2407439,0.01487426,0.0072249044,-0.020650556,-0.011564364,-0.00076787218,0,0.15934906,-0.011562769,-0.00076625431,-0,0.15956805,0,0,0.066560319,-0.0010955513,0.45668619,150.05956,3000.0082,9295.48,8659.5913,nan,nan,3.4906585,3000,150,10237.227,-2541.5188,180.81598,-96376.015,-10.847989,-22.147126,73.991979,8659.5913,0,0,0,0,0
45.27,1998.8153,-4306.7861,-3000.0081,-90.759733,-119.49999,0.0017237235,-0.33849002,0.063134505,-2.2414012,0.014855184,0.0072074006,-0.020627214,-0.011563369,-0.00076686171,0,0.15936257,-0.011561778,-0.00076524589,-0,0.15959139,0,0,0.066550077,-0.0010943238,0.45668321,150.05858,3000.0081,9295.48,8658.9469,nan,nan,3.4906585,3000,150,10237.094,-2542.1004,180.61083,-96362.561,-10.824269,-22.103796,73.906607,8658.9469,0,0,0,0,0
45.3,1996.0914,-4310.3702,-3000.0081,-90.840875,-119.43709,0.0017176942,-0.33808604,0.063132982,-2.2420576,0.014836147,0.0071899352,-0.020603892,-0.011562376,-0.00076585244,0,0.15937667,-0.01156079,-0.00076423845,-0,0.15961519,0,0,0.066539859,-0.0010930994,0.45668023,150.0576,3000.0081,9295.48,8658.3441,nan,nan,3.4906585,3000,150,10236.96,-2542.6807,180.40655,-96349.14,-10.800494,-22.059971,73.820139,8658.3441,0,0,0,0,0
45.33,1993.365,-4313.9525,-3000.008,-90.92187,-119.37422,0.0017115203,-0.33768259,0.063131461,-2.2427132,0.014817151,0.0071725083,-0.020580592,-0.011561387,-0.00076484425,0,0.15939135,-0.011559806,-0.00076323188,-0,0.15963944,0,0,0.066529667,-0.0010918782,0.45667726,150.05662,3000.008,9295.48,8657.7828,nan,nan,3.4906585,3000,150,10236.827,-2543.2595,180.20317,-96335.75,-10.7767,-22.015655,73.732536,8657.7828,0,0,0,0,0
45.36,1990.6362,-4317.5328,-3000.008,-91.002719,-119.31137,0.0017052058,-0.33727964,0.063129943,-2.2433679,0.014798194,0.00715512,-0.020557314,-0.0115604,-0.000763837,0,0.15940659,-0.011558824,-0.00076222605,-0,0.15966413,0,0,0.066519499,-0.0010906603,0.4566743,150.05565,3000.008,9295.48,8657.2627,nan,nan,3.4906585,3000,150,10236.695,-2543.837,180.00071,-96322.393,-10.752918,-21.970856,73.64377,8657.2627,0,0,0,0,0
45.39,1987.905,-4321.1113,-3000.0079,-91.083421,-119.24855,0.0016987544,-0.33687722,0.063128427,-2.2440219,0.014779277,0.0071377705,-0.020534058,-0.011559417,-0.00076283058,0,0.15942241,-0.011557846,-0.00076122086,-0,0.15968925,0,0,0.066509355,-0.0010894457,0.45667135,150.05468,3000.0079,9295.48,8656.7834,nan,nan,3.4906585,3000,150,10236.562,-2544.413,179.79918,-96309.069,-10.729183,-21.925585,73.55382,8656.7834,0,0,0,0,0
45.42,1985.1714,-4324.6878,-3000.0079,-91.163978,-119.18576,0.0016921696,-0.3364753,0.063126913,-2.244675,0.0147604,0.00712046,-0.020510824,-0.011558437,-0.00076182486,0,0.15943878,-0.011556871,-0.00076021621,-0,0.1597148,0,0,0.066499235,-0.0010882345,0.4566684,150.05371,3000.0079,9295.48,8656.3447,nan,nan,3.4906585,3000,150,10236.43,-2544.9877,179.59859,-96295.776,-10.705526,-21.879857,73.462676,8656.3447,0,0,0,0,0
45.45,1982.4353,-4328.2625,-3000.0078,-91.24439,-119.123,0.0016854547,-0.3360739,0.0631254,-2.2453272,0.014741563,0.0071031884,-0.020487614,-0.01155746,-0.00076081976,0,0.1594557,-0.011555899,-0.00075921201,-0,0.15974075,0,0,0.066489139,-0.0010870267,0.45666546,150.05275,3000.0078,9295.48,8655.9463,nan,nan,3.4906585,3000,150,10236.298,-2545.5611,179.39894,-96282.515,-10.681979,-21.833689,73.370336,8655.9463,0,0,0,0,0
45.48,1979.6969,-4331.8353,-3000.0078,-91.324656,-119.06026,0.0016786128,-0.33567301,0.06312389,-2.2459786,0.014722764,0.007085956,-0.020464428,-0.011556486,-0.00075981517,0,0.15947316,-0.01155493,-0.00075820818,-0,0.15976711,0,0,0.066479067,-0.0010858222,0.45666254,150.05178,3000.0078,9295.48,8655.5878,nan,nan,3.4906585,3000,150,10236.167,-2546.1331,179.20023,-96269.287,-10.658572,-21.787103,73.27681,8655.5878,0,0,0,0,0
45.51,1976.956,-4335.4063,-3000.0077,-91.404778,-118.99755,0.0016716471,-0.33527263,0.063122382,-2.2466292,0.014704004,0.0070687628,-0.020441266,-0.011555515,-0.00075881102,0,0.15949115,-0.011553964,-0.00075720465,-0,0.15979387,0,0,0.066469019,-0.0010846211,0.45665962,150.05083,3000.0077,9295.48,8655.2689,nan,nan,3.4906585,3000,150,10236.036,-2546.7038,179.00246,-96256.09,-10.635334,-21.740122,73.182113,8655.2689,0,0,0,0,0
45.54,1974.2127,-4338.9753,-3000.0077,-91.484755,-118.93487,0.00166456,-0.33487276,0.063120875,-2.247279,0.014685283,0.0070516089,-0.020418128,-0.011554547,-0.00075780722,0,0.15950966,-0.011553001,-0.00075620137,-0,0.15982101,0,0,0.066458994,-0.0010834232,0.45665671,150.04987,3000.0077,9295.48,8654.9895,nan,nan,3.4906585,3000,150,10235.906,-2547.2733,178.80561,-96242.926,-10.612293,-21.69277,73.08627,8654.9895,0,0,0,0,0
45.57,1971.4671,-4342.5425,-3000.0076,-91.564588,-118.87221,0.0016573542,-0.3344734,0.063119369,-2.247928,0.014666599,0.0070344945,-0.020395015,-0.011553582,-0.00075680371,0,0.15952869,-0.011552041,-0.00075519828,-0,0.15984853,0,0,0.066448992,-0.0010822287,0.4566538,150.04892,3000.0076,9295.48,8654.749,nan,nan,3.4906585,3000,150,10235.776,-2547.8414,178.60966,-96229.793,-10.589476,-21.645076,72.989314,8654.749,0,0,0,0,0
45.6,1968.719,-4346.1078,-3000.0076,-91.644278,-118.80959,0.001650032,-0.33407455,0.063117865,-2.2485761,0.014647953,0.0070174195,-0.020371928,-0.01155262,-0.00075580044,0,0.15954823,-0.011551084,-0.00075419536,-0,0.15987642,0,0,0.066439013,-0.0010810374,0.45665091,150.04797,3000.0076,9295.48,8654.5472,nan,nan,3.4906585,3000,150,10235.647,-2548.4082,178.41459,-96216.693,-10.566906,-21.597071,72.891287,8654.5472,0,0,0,0,0
45.63,1965.9686,-4349.6712,-3000.0075,-91.723824,-118.74699,0.0016425954,-0.3336762,0.063116363,-2.2492234,0.014629343,0.0070003841,-0.020348866,-0.011551661,-0.00075479736,0,0.15956826,-0.011550129,-0.00075319256,-0,0.15990467,0,0,0.066429058,-0.0010798492,0.45664804,150.04702,3000.0075,9295.48,8654.3838,nan,nan,3.4906585,3000,150,10235.518,-2548.9738,178.22038,-96203.624,-10.544607,-21.548784,72.792236,8654.3838,0,0,0,0,0
45.66,1963.2158,-4353.2327,-3000.0075,-91.803227,-118.68443,0.0016350462,-0.33327835,0.063114861,-2.2498699,0.01461077,0.0069833883,-0.020325831,-0.011550705,-0.00075379444,0,0.15958879,-0.011549178,-0.00075218988,-0,0.15993328,0,0,0.066419125,-0.0010786642,0.45664517,150.04608,3000.0075,9295.48,8654.2585,nan,nan,3.4906585,3000,150,10235.389,-2549.5381,178.02701,-96190.588,-10.522599,-21.500249,72.692216,8654.2585,0,0,0,0,0
45.69,1960.4605,-4356.7924,-3000.0074,-91.882488,-118.62189,0.0016273862,-0.33288101,0.06311336,-2.2505156,0.014592232,0.0069664322,-0.020302822,-0.011549752,-0.00075279166,0,0.1596098,-0.011548229,-0.0007511873,-0,0.15996222,0,0,0.066409214,-0.0010774821,0.45664231,150.04514,3000.0074,9295.48,8654.1709,nan,nan,3.4906585,3000,150,10235.261,-2550.1011,177.83442,-96177.583,-10.5009,-21.451499,72.591288,8654.1709,0,0,0,0,0
45.72,1957.703,-4360.3502,-3000.0074,-91.961607,-118.55938,0.0016196167,-0.33248418,0.063111861,-2.2511604,0.014573728,0.0069495157,-0.020279841,-0.011548802,-0.000751789,0,0.15963128,-0.011547283,-0.00075018484,-0,0.1599915,0,0,0.066399326,-0.0010763028,0.45663946,150.0442,3000.0074,9295.48,8654.1206,nan,nan,3.4906585,3000,150,10235.133,-2550.663,177.6426,-96164.61,-10.479528,-21.402571,72.48952,8654.1206,0,0,0,0,0
45.75,1954.943,-4363.9061,-3000.0073,-92.040584,-118.4969,0.0016117389,-0.33208784,0.063110362,-2.2518044,0.014555259,0.0069326388,-0.020256886,-0.011547854,-0.00075078647,0,0.15965323,-0.01154634,-0.00074918251,-0,0.16002111,0,0,0.06638946,-0.0010751264,0.45663663,150.04327,3000.0073,9295.48,8654.1074,nan,nan,3.4906585,3000,150,10235.006,-2551.2236,177.4515,-96151.67,-10.458497,-21.353499,72.386984,8654.1074,0,0,0,0,0
45.78,1952.1807,-4367.4601,-3000.0073,-92.119419,-118.43445,0.0016037539,-0.33169201,0.063108863,-2.2524476,0.014536822,0.0069158016,-0.020233959,-0.011546909,-0.00074978406,0,0.15967563,-0.0115454,-0.00074818032,-0,0.16005103,0,0,0.066379617,-0.0010739526,0.45663381,150.04235,3000.0073,9295.48,8654.1308,nan,nan,3.4906585,3000,150,10234.88,-2551.783,177.26109,-96138.761,-10.437819,-21.304319,72.283756,8654.1308,0,0,0,0,0
45.81,1949.416,-4371.0123,-3000.0072,-92.198113,-118.37203,0.0015956624,-0.33129667,0.063107366,-2.25309,0.014518418,0.0068990041,-0.02021106,-0.011545967,-0.0007487818,0,0.15969848,-0.011544462,-0.00074717831,-0,0.16008126,0,0,0.066369795,-0.0010727813,0.456631,150.04142,3000.0072,9295.48,8654.1906,nan,nan,3.4906585,3000,150,10234.754,-2552.3412,177.0713,-96125.884,-10.417504,-21.255067,72.179918,8654.1906,0,0,0,0,0
45.84,1946.649,-4374.5625,-3000.0072,-92.276666,-118.30964,0.0015874651,-0.33090184,0.063105869,-2.2537316,0.014500045,0.0068822462,-0.020188189,-0.011545027,-0.00074777972,0,0.15972177,-0.011543526,-0.00074617653,-0,0.16011179,0,0,0.066359995,-0.0010716124,0.4566282,150.0405,3000.0072,9295.48,8654.2864,nan,nan,3.4906585,3000,150,10234.629,-2552.8982,176.88211,-96113.039,-10.39756,-21.205779,72.075554,8654.2864,0,0,0,0,0
45.87,1943.8796,-4378.111,-3000.0071,-92.355079,-118.24727,0.0015791623,-0.3305075,0.063104372,-2.2543724,0.014481703,0.0068655278,-0.020165347,-0.01154409,-0.00074677784,0,0.1597455,-0.011542593,-0.00074517501,-0,0.1601426,0,0,0.066350217,-0.0010704457,0.45662542,150.03959,3000.0071,9295.48,8654.4178,nan,nan,3.4906585,3000,150,10234.504,-2553.454,176.69345,-96100.226,-10.377992,-21.156491,71.97075,8654.4178,0,0,0,0,0
45.9,1941.1078,-4381.6575,-3000.0071,-92.433352,-118.18494,0.0015707544,-0.33011367,0.063102875,-2.2550123,0.01446339,0.0068488489,-0.020142533,-0.011543156,-0.00074577621,0,0.15976964,-0.011541662,-0.00074417382,-0,0.1601737,0,0,0.066340461,-0.0010692811,0.45662265,150.03868,3000.0071,9295.48,8654.5845,nan,nan,3.4906585,3000,150,10234.38,-2554.0086,176.50529,-96087.445,-10.358803,-21.107236,71.865596,8654.5845,0,0,0,0,0
45.93,1938.3337,-4385.2022,-3000.007,-92.511485,-118.12264,0.0015622415,-0.32972033,0.063101379,-2.2556515,0.014445107,0.0068322095,-0.020119747,-0.011542223,-0.00074477489,0,0.1597942,-0.011540734,-0.00074317302,-0,0.16020507,0,0,0.066330726,-0.0010681185,0.45661989,150.03777,3000.007,9295.48,8654.7861,nan,nan,3.4906585,3000,150,10234.257,-2554.5621,176.31757,-96074.696,-10.339995,-21.05805,71.760183,8654.7861,0,0,0,0,0
45.96,1935.5573,-4388.745,-3000.007,-92.589478,-118.06037,0.0015536236,-0.32932748,0.063099882,-2.2562898,0.014426851,0.0068156094,-0.02009699,-0.011541293,-0.00074377393,0,0.15981917,-0.011539807,-0.00074217269,-0,0.1602367,0,0,0.066321012,-0.0010669577,0.45661715,150.03687,3000.007,9295.48,8655.0223,nan,nan,3.4906585,3000,150,10234.134,-2555.1145,176.13024,-96061.978,-10.321566,-21.008965,71.654602,8655.0223,0,0,0,0,0
45.99,1932.7785,-4392.2859,-3000.0069,-92.667332,-117.99814,0.0015449004,-0.32893513,0.063098385,-2.2569273,0.014408623,0.0067990486,-0.020074262,-0.011540366,-0.00074277339,0,0.15984453,-0.011538883,-0.00074117289,-0,0.16026859,0,0,0.06631132,-0.0010657985,0.45661442,150.03598,3000.0069,9295.48,8655.2926,nan,nan,3.4906585,3000,150,10234.012,-2555.6657,175.94325,-96049.293,-10.303512,-20.960013,71.548946,8655.2926,0,0,0,0,0
46.02,1929.9974,-4395.825,-3000.0069,-92.745048,-117.93593,0.0015360718,-0.32854328,0.063096889,-2.2575641,0.014390421,0.0067825269,-0.020051563,-0.01153944,-0.00074177336,0,0.15987028,-0.011537961,-0.00074017371,-0,0.16030072,0,0,0.066301649,-0.0010646409,0.45661171,150.03509,3000.0069,9295.48,8655.5967,nan,nan,3.4906585,3000,150,10233.89,-2556.2157,175.75654,-96036.639,-10.285829,-20.911224,71.443305,8655.5967,0,0,0,0,0
46.05,1927.214,-4399.3622,-3000.0068,-92.822625,-117.87375,0.0015271373,-0.32815192,0.063095391,-2.2582,0.014372245,0.0067660442,-0.020028893,-0.011538517,-0.0007407739,0,0.15989641,-0.011537042,-0.00073917524,-0,0.16033309,0,0,0.066291998,-0.0010634845,0.45660902,150.0342,3000.0068,9295.48,8655.9342,nan,nan,3.4906585,3000,150,10233.769,-2556.7647,175.57007,-96024.017,-10.268508,-20.862628,71.337771,8655.9342,0,0,0,0,0
46.08,1924.4282,-4402.8976,-3000.0068,-92.900064,-117.81161,0.0015180965,-0.32776105,0.063093894,-2.2588351,0.014354093,0.0067496004,-0.020006252,-0.011537596,-0.0007397751,0,0.15992292,-0.011536124,-0.00073817756,-0,0.16036569,0,0,0.066282369,-0.0010623294,0.45660633,150.03332,3000.0068,9295.48,8656.3048,nan,nan,3.4906585,3000,150,10233.649,-2557.3125,175.38379,-96011.427,-10.25154,-20.814249,71.232434,8656.3048,0,0,0,0,0
46.11,1921.6401,-4406.431,-3000.0067,-92.977365,-117.74949,0.0015089488,-0.32737067,0.063092396,-2.2594694,0.014335965,0.0067331953,-0.019983639,-0.011536677,-0.00073877705,0,0.15994978,-0.011535208,-0.00073718077,-0,0.16039851,0,0,0.06627276,-0.0010611753,0.45660367,150.03244,3000.0067,9295.48,8656.7081,nan,nan,3.4906585,3000,150,10233.53,-2557.8592,175.19764,-95998.869,-10.234915,-20.766115,71.127379,8656.7081,0,0,0,0,0
46.14,1918.8497,-4409.9627,-3000.0067,-93.054529,-117.68741,0.0014996937,-0.32698079,0.063090897,-2.2601029,0.014317861,0.0067168289,-0.019961056,-0.01153576,-0.00073777984,0,0.159977,-0.011534294,-0.00073618496,-0,0.16043154,0,0,0.066263171,-0.0010600222,0.45660102,150.03157,3000.0067,9295.48,8657.1437,nan,nan,3.4906585,3000,150,10233.411,-2558.4049,175.01158,-95986.342,-10.218618,-20.718247,71.022692,8657.1437,0,0,0,0,0
46.17,1916.057,-4413.4924,-3000.0067,-93.131556,-117.62536,0.0014903306,-0.3265914,0.063089397,-2.2607356,0.014299779,0.0067005009,-0.019938501,-0.011534845,-0.00073678355,0,0.16000457,-0.011533382,-0.00073519024,-0,0.16046477,0,0,0.066253603,-0.0010588697,0.45659838,150.03071,3000.0067,9295.48,8657.6111,nan,nan,3.4906585,3000,150,10233.293,-2558.9495,174.82557,-95973.847,-10.202636,-20.670667,70.918454,8657.6111,0,0,0,0,0
46.2,1913.262,-4417.0203,-3000.0066,-93.208447,-117.56335,0.0014808588,-0.3262025,0.063087896,-2.2613675,0.014281719,0.0066842112,-0.019915974,-0.011533932,-0.0007357883,0,0.16003247,-0.011532472,-0.0007341967,-0,0.16049819,0,0,0.066244055,-0.0010577179,0.45659576,150.02985,3000.0066,9295.48,8658.1101,nan,nan,3.4906585,3000,150,10233.176,-2559.493,174.63955,-95961.384,-10.186953,-20.623393,70.814744,8658.1101,0,0,0,0,0
46.23,1910.4646,-4420.5463,-3000.0066,-93.2852,-117.50136,0.0014712776,-0.32581409,0.063086395,-2.2619986,0.01426368,0.0066679595,-0.019893476,-0.011533021,-0.00073479416,0,0.1600607,-0.011531564,-0.00073320443,-0,0.1605318,0,0,0.066234527,-0.0010565667,0.45659316,150.02899,3000.0066,9295.48,8658.6402,nan,nan,3.4906585,3000,150,10233.059,-2560.0354,174.45348,-95948.952,-10.171551,-20.576442,70.711634,8658.6402,0,0,0,0,0
46.26,1907.665,-4424.0705,-3000.0065,-93.361818,-117.43941,0.0014615865,-0.32542617,0.063084892,-2.262629,0.014245662,0.0066517458,-0.019871007,-0.011532111,-0.00073380125,0,0.16008924,-0.011530658,-0.00073221355,-0,0.16056558,0,0,0.066225019,-0.0010554157,0.45659058,150.02814,3000.0065,9295.48,8659.201,nan,nan,3.4906585,3000,150,10232.943,-2560.5768,174.26733,-95936.552,-10.156412,-20.529827,70.609196,8659.201,0,0,0,0,0
46.29,1904.8631,-4427.5928,-3000.0065,-93.4383,-117.37749,0.0014517847,-0.32503874,0.063083388,-2.2632585,0.014227664,0.0066355699,-0.019848565,-0.011531204,-0.00073280966,0,0.1601181,-0.011529753,-0.00073122414,-0,0.16059953,0,0,0.06621553,-0.0010542651,0.45658801,150.0273,3000.0065,9295.48,8659.7921,nan,nan,3.4906585,3000,150,10232.828,-2561.1172,174.08106,-95924.183,-10.141516,-20.48356,70.507493,8659.7921,0,0,0,0,0
46.32,1902.0589,-4431.1133,-3000.0064,-93.514647,-117.3156,0.0014418717,-0.32465179,0.063081882,-2.2638872,0.014209686,0.0066194315,-0.019826151,-0.011530298,-0.00073181948,0,0.16014727,-0.01152885,-0.0007302363,-0,0.16063364,0,0,0.066206062,-0.0010531146,0.45658546,150.02646,3000.0064,9295.48,8660.4132,nan,nan,3.4906585,3000,150,10232.714,-2561.6566,173.89462,-95911.845,-10.126843,-20.43765,70.406586,8660.4132,0,0,0,0,0
46.35,1899.2524,-4434.6319,-3000.0064,-93.590858,-117.25375,0.001431847,-0.32426534,0.063080376,-2.2645152,0.014191727,0.0066033304,-0.019803764,-0.011529394,-0.00073083082,0,0.16017672,-0.011527949,-0.00072925013,-0,0.1606679,0,0,0.066196612,-0.0010519641,0.45658293,150.02563,3000.0064,9295.48,8661.0638,nan,nan,3.4906585,3000,150,10232.601,-2562.195,173.708,-95899.539,-10.112371,-20.392104,70.306529,8661.0638,0,0,0,0,0
46.38,1896.4436,-4438.1486,-3000.0063,-93.666935,-117.19192,0.0014217101,-0.32387937,0.063078867,-2.2651423,0.014173787,0.0065872666,-0.019781405,-0.011528492,-0.00072984376,0,0.16020646,-0.01152705,-0.00072826572,-0,0.1607023,0,0,0.066187182,-0.0010508136,0.45658042,150.0248,3000.0063,9295.48,8661.7435,nan,nan,3.4906585,3000,150,10232.488,-2562.7323,173.52116,-95887.264,-10.09808,-20.346926,70.207371,8661.7435,0,0,0,0,0
46.41,1893.6325,-4441.6635,-3000.0063,-93.742878,-117.13014,0.0014114605,-0.32349389,0.063077357,-2.2657687,0.014155866,0.0065712397,-0.019759072,-0.011527592,-0.00072885841,0,0.16023647,-0.011526153,-0.00072728316,-0,0.16073683,0,0,0.066177771,-0.001049663,0.45657792,150.02398,3000.0063,9295.48,8662.4519,nan,nan,3.4906585,3000,150,10232.376,-2563.2687,173.33407,-95875.02,-10.083946,-20.302118,70.109155,8662.4519,0,0,0,0,0
46.44,1890.8192,-4445.1766,-3000.0063,-93.818686,-117.06838,0.001401098,-0.3231089,0.063075844,-2.2663942,0.014137963,0.0065552497,-0.019736767,-0.011526693,-0.00072787485,0,0.16026676,-0.011525257,-0.00072630253,-0,0.16077149,0,0,0.066168379,-0.0010485122,0.45657545,150.02317,3000.0063,9295.48,8663.1887,nan,nan,3.4906585,3000,150,10232.265,-2563.8041,173.14672,-95862.807,-10.069947,-20.257679,70.011918,8663.1887,0,0,0,0,0
46.47,1888.0035,-4448.6877,-3000.0062,-93.894361,-117.00666,0.0013906224,-0.3227244,0.06307433,-2.267019,0.014120078,0.0065392962,-0.019714487,-0.011525796,-0.00072689316,0,0.1602973,-0.011524363,-0.0007253239,-0,0.16080626,0,0,0.066159006,-0.0010473612,0.45657299,150.02236,3000.0062,9295.48,8663.9533,nan,nan,3.4906585,3000,150,10232.155,-2564.3386,172.95908,-95850.625,-10.056061,-20.213607,69.915691,8663.9533,0,0,0,0,0
46.5,1885.1856,-4452.1971,-3000.0062,-93.969902,-116.94497,0.0013800336,-0.32234037,0.063072814,-2.267643,0.014102211,0.0065233792,-0.019692234,-0.011524901,-0.00072591343,0,0.16032809,-0.011523471,-0.00072434737,-0,0.16084114,0,0,0.066149651,-0.0010462098,0.45657055,150.02156,3000.0062,9295.48,8664.7455,nan,nan,3.4906585,3000,150,10232.046,-2564.8721,172.77114,-95838.474,-10.042264,-20.169896,69.820499,8664.7455,0,0,0,0,0
46.53,1882.3655,-4455.7046,-3000.0061,-94.04531,-116.88332,0.0013693316,-0.32195684,0.063071296,-2.2682662,0.014084361,0.0065074984,-0.019670006,-0.011524008,-0.00072493574,0,0.16035913,-0.01152258,-0.00072337298,-0,0.16087612,0,0,0.066140315,-0.0010450581,0.45656813,150.02077,3000.0061,9295.48,8665.5647,nan,nan,3.4906585,3000,150,10231.938,-2565.4047,172.58288,-95826.353,-10.028535,-20.12654,69.72636,8665.5647,0,0,0,0,0
