alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.483530,0.7000,-2.521000,8.355000,-0.000000,-0.084800,-0.357100,-9.448000,3630.260590,-46.512714
-1.483530,0.9000,-2.574000,7.746000,-0.000000,-0.107400,-0.343100,-9.079000,3280.756335,-48.546714
-1.483530,1.1000,-32.061000,12.049000,-0.042900,-0.146700,-0.343100,-9.079000,-5.907195,-61.249188
-1.483530,1.3000,-29.958000,11.185000,-0.051000,-0.117100,-0.343100,-9.079000,-5.475185,-56.866061
-1.483530,1.6000,-27.581000,10.443000,-0.068400,-0.102200,-0.343100,-9.079000,-4.245617,-53.101728
-1.483530,2.0000,-26.394000,8.352000,-0.015000,-0.088070,-0.343100,-9.079000,-3.134652,-54.786224
-1.483530,2.5000,-25.295000,6.424000,0.001700,-0.073910,-0.343100,-9.079000,-2.070097,-50.047863
-1.483530,3.0000,-24.959000,5.197000,0.021500,-0.064290,-0.343100,-9.079000,-1.468491,-47.354962
-1.396263,0.3000,-2.282000,5.171000,-59.813400,-0.071390,-0.676100,-8.507000,1011.270508,-36.795350
-1.396263,0.5000,-2.297000,4.996000,-61.734600,-0.075760,-0.692500,-8.713000,1074.295866,-39.316364
-1.396263,0.7000,-2.363000,4.585000,-64.373100,-0.084800,-0.720300,-9.063000,1139.613055,-44.123480
-1.396263,0.9000,-2.523000,3.773000,-59.283100,-0.107400,-0.692200,-8.709000,1069.712204,-47.114319
-1.396263,1.1000,-31.022000,9.499000,0.013200,-0.146700,-0.692200,-8.709000,-5.907195,-58.556287
-1.396263,1.3000,-29.030000,8.900000,-0.012500,-0.117100,-0.692200,-8.709000,-5.475185,-53.422585
-1.396263,1.6000,-26.840000,8.250000,-0.015000,-0.102200,-0.692200,-8.709000,-4.245617,-50.002027
-1.396263,2.0000,-26.110000,5.885000,0.231700,-0.088070,-0.692200,-8.709000,-3.134652,-53.204861
-1.396263,2.5000,-25.256000,4.307000,0.273800,-0.073910,-0.692200,-8.709000,-2.070097,-48.403475
-1.396263,3.0000,-25.042000,3.305000,0.326900,-0.064290,-0.692200,-8.709000,-1.468491,-45.521497
