time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_aero_fx,rocket_aero_fy,rocket_aero_fz,rocket_aero_mx,rocket_aero_my,rocket_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
1.4,8.9335237,0,-106.34528,10.10843,0,-127.60077,0,1.5083777,0,0,-0.011680958,0,0.011989802,0,0,0.93977231,0.011968829,-0,0,1,0,0,-0.0067677845,0,0.37600483,127.79862,106.34528,78.347488,6875,1.4835299,0,0,nan,nan,9901.9167,-169.81787,-0,24.110811,0,2.5432385,0,6875,0,0,0,0,0
1.45,9.4457474,0,-112.81605,10.392497,0,-131.38177,0,1.5078026,0,0,-0.011318342,0,0.011943303,0,0,0.94551466,0.011912936,-0,0,1,0,0,-0.0067856529,0,0.3871868,131.58958,112.81605,78.108634,6869.7917,1.4835299,0,0,nan,nan,10491.547,-179.93003,-0,25.674254,0,2.103104,0,6869.7917,0,0,0,0,0
1.5,9.9722629,0,-119.47595,10.680238,0,-135.16573,0,1.5072442,0,0,-0.011014948,0,0.011882178,0,0,0.95070951,0.011844758,-0,0,1,0,0,-0.0067922457,0,0.3983807,135.38375,119.47595,77.869781,6864.5833,1.4835299,0,0,nan,nan,11098.166,-190.33354,-0,27.244446,0,1.7855871,0,6864.5833,0,0,0,0,0
1.55,10.513252,0,-126.3251,10.971591,0,-138.95249,0,1.5066999,0,0,-0.010753924,0,0.011810506,0,0,0.95540906,0.011768158,-0,0,1,0,0,-0.0067900677,0,0.40958611,139.18096,126.3251,77.630927,6859.375,1.4835299,0,0,nan,nan,11721.722,-201.02754,-0,28.82443,0,1.5587214,0,6859.375,0,0,0,0,0
1.6,11.068895,0,-133.36366,11.266507,0,-142.74188,0,1.5061678,0,0,-0.010523524,0,0.011731554,0,0,0.95966054,0.011685817,-0,0,1,0,0,-0.006780833,0,0.42080261,142.98104,133.36366,77.392074,6854.1667,1.4835299,0,0,nan,nan,12362.16,-212.01105,-0,30.415104,0,1.3914839,0,6854.1667,0,0,0,0,0
1.65,11.639368,0,-140.59175,11.564941,0,-146.53373,0,1.5056467,0,0,-0.010316216,0,0.011647532,0,0,0.96350667,0.011599386,-0,0,1,0,0,-0.0067657373,0,0.43202978,146.78383,140.59175,77.15322,6848.9583,1.4835299,0,0,nan,nan,13019.418,-223.28302,-0,32.01628,0,1.2617923,0,6848.9583,0,0,0,0,0
1.7,12.224847,0,-148.00949,11.866853,0,-150.32787,0,1.5051355,0,0,-0.010127218,0,0.011559801,0,0,0.96698609,0.011509836,-0,0,1,0,0,-0.0067456526,0,0.44326719,150.58914,148.00949,76.914367,6843.75,1.4835299,0,0,nan,nan,13693.429,-234.84231,-0,33.627288,0,1.1565111,0,6843.75,0,0,0,0,0
1.75,12.825504,0,-155.61698,12.172207,0,-154.12414,0,1.5046334,0,0,-0.0099533093,0,0.011469184,0,0,0.97013377,0.011417763,-0,0,1,0,0,-0.0067212453,0,0.45451442,154.39682,155.61698,76.675513,6838.5417,1.4835299,0,0,nan,nan,14384.122,-246.68769,-0,35.247214,0,1.0684661,0,6838.5417,0,0,0,0,0
1.8,13.44151,0,-163.41434,12.480968,0,-157.92235,0,1.5041396,0,0,-0.0097921299,0,0.011376205,0,0,0.97298133,0.011323572,-0,0,1,0,0,-0.0066930413,0,0.46577105,158.20669,163.41434,76.43666,6833.3333,1.4835299,0,0,nan,nan,15091.419,-258.81783,-0,36.874963,0,0.99357006,0,6833.3333,0,0,0,0,0
1.85,14.073036,0,-171.40165,12.793104,0,-161.72234,0,1.5036537,0,0,-0.0096418399,0,0.011281231,0,0,0.9755574,0.01122756,-0,0,1,0,0,-0.0066614641,0,0.47703663,162.01858,171.40165,76.197806,6828.125,1.4835299,0,0,nan,nan,15815.238,-271.23134,-0,38.509266,0,0.92911611,0,6828.125,0,0,0,0,0
1.9,14.720249,0,-179.579,13.108583,0,-165.52393,0,1.503175,0,0,-0.009500967,0,0.01118453,0,0,0.97788786,0.011129952,-0,0,1,0,0,-0.0066268599,0,0.48831074,165.83231,179.579,75.958953,6822.9167,1.4835299,0,0,nan,nan,16555.493,-283.92671,-0,40.1487,0,0.87307045,0,6822.9167,0,0,0,0,0
1.95,15.383315,0,-187.94646,13.427377,0,-169.32695,0,1.5027032,0,0,-0.009368321,0,0.011086306,0,0,0.97999612,0.01103092,-0,0,1,0,0,-0.006589515,0,0.49959294,169.64771,187.94646,75.720099,6817.7083,1.4835299,0,0,nan,nan,17312.092,-296.90238,-0,41.791716,0,0.82385605,0,6817.7083,0,0,0,0,0
2,16.0624,0,-196.50411,13.749453,0,-173.13123,0,1.5022378,0,0,-0.0092429292,0,0.010986713,0,0,0.98190337,0.010930595,-0,0,1,0,0,-0.0065496701,0,0.51088279,173.46461,196.50411,75.481246,6812.5,1.4835299,0,0,nan,nan,18084.936,-310.15666,-0,43.436671,0,0.78026975,0,6812.5,0,0,0,0,0
