alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.356194,3.0000,-17.486000,7.117000,0.139300,-0.047040,-3.124000,-5.879000,-0.770055,8.588637
-2.268928,0.3000,-14.062000,9.758000,-31.691800,-0.053790,-2.339000,-6.317000,-29.060419,-1.038200
-2.268928,0.5000,-14.462000,10.396000,-30.452000,-0.057410,-2.396000,-6.471000,-24.333518,0.307965
-2.268928,0.7000,-15.375000,11.709000,-28.770700,-0.065330,-2.492000,-6.732000,-21.314030,1.380255
-2.268928,0.9000,-16.198000,13.143000,-23.869900,-0.088590,-2.446000,-6.607000,-15.263596,1.753251
-2.268928,1.1000,-26.750000,12.690000,-0.159500,-0.103800,-2.446000,-6.607000,-3.701307,-4.905092
-2.268928,1.3000,-26.422000,11.831000,-0.479100,-0.089810,-2.446000,-6.607000,-4.089200,-5.192144
-2.268928,1.6000,-24.968000,11.598000,-0.232400,-0.077000,-2.446000,-6.607000,-2.987402,-6.898412
-2.268928,2.0000,-22.061000,10.060000,-0.020300,-0.064130,-2.446000,-6.607000,-1.967537,-5.625873
-2.268928,2.5000,-19.765000,8.583000,0.155400,-0.054150,-2.446000,-6.607000,-1.218681,-0.487702
-2.268928,3.0000,-18.347000,7.522000,0.305300,-0.047040,-2.446000,-6.607000,-0.770055,0.249466
-2.181662,0.3000,-12.854000,10.974000,-34.122700,-0.053790,-1.739000,-6.959000,-26.648267,-2.452832
-2.181662,0.5000,-13.265000,11.704000,-32.663000,-0.057410,-1.781000,-7.128000,-26.338870,-1.774450
-2.181662,0.7000,-14.135000,13.121000,-30.918800,-0.065330,-1.853000,-7.416000,-27.914504,-1.314938
-2.181662,0.9000,-14.897000,14.534000,-25.842400,-0.088590,-1.819000,-7.278000,-29.942774,-2.428768
-2.181662,1.1000,-27.435000,12.839000,0.000100,-0.103800,-1.819000,-7.278000,-3.701307,-10.278863
-2.181662,1.3000,-26.901000,12.215000,-0.257600,-0.089810,-1.819000,-7.278000,-4.089200,-8.812091
