time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,tabulated_thrust_fx,tabulated_thrust_fy,tabulated_thrust_fz,tabulated_thrust_mx,tabulated_thrust_my,tabulated_thrust_mz
51.76,995.31629,-462.89042,-977.45562,65.781654,-7.076841,133.73325,-0.018074602,-1.0800353,-0.094642914,0.045042967,0.016101312,0.023814952,-0.26179935,2.878289e-06,-0.097766692,1,-0.26179939,2.8707792e-06,-0.097709251,1,0,0,0.060134131,-0.023503506,0.4373504,147.17806,977.45562,59.5,0,1.0821041,0,0,nan,nan,12066.716,-475.193,193.16942,-423.51195,-0.0031461159,-0.40768414,0.079492584,0,0,0,0,0,0
51.8,997.94972,-463.17131,-972.10677,65.895347,-6.9622845,133.7082,-0.018033364,-1.0793743,-0.092648704,0.044940405,0.016095543,0.02379538,-0.26179938,2.8675717e-06,-0.097683972,1,-0.26179939,2.8600747e-06,-0.097625649,1,0,0,0.060133017,-0.02348331,0.43737457,147.19527,972.10677,59.5,0,1.0821041,0,0,nan,nan,12075.875,-475.55396,193.14493,-423.81262,-0.0031535975,-0.40590649,0.076434951,0,0,0,0,0,0
51.84,1000.5877,-463.44762,-966.75892,66.008595,-6.8474912,133.68277,-0.017992028,-1.0787136,-0.090658557,0.044837601,0.016089769,0.023775518,-0.26179936,2.8568637e-06,-0.097599995,1,-0.26179939,2.849368e-06,-0.097540793,1,0,0,0.060131948,-0.02346283,0.43739768,147.21212,966.75892,59.5,0,1.0821041,0,0,nan,nan,12084.98,-475.91278,193.11724,-424.11237,-0.0031610127,-0.40462151,0.073322639,0,0,0,0,0,0
51.88,1003.2302,-463.71934,-961.4121,66.121398,-6.7324647,133.65697,-0.017950595,-1.0780531,-0.088672487,0.044734555,0.016084077,0.023755358,-0.2617993,2.8461505e-06,-0.097514764,1,-0.26179939,2.8386468e-06,-0.097454688,1,0,0,0.06013093,-0.023442067,0.43741974,147.22862,961.4121,59.5,0,1.0821041,0,0,nan,nan,12094.031,-476.26946,193.08637,-424.41132,-0.0031684095,-0.40409217,0.070167946,0,0,0,0,0,0
51.92,1005.8772,-463.98645,-956.06631,66.233754,-6.617209,133.6308,-0.017909066,-1.0773929,-0.086690507,0.044631269,0.01607838,0.023734899,-0.26179937,2.8354238e-06,-0.097428286,1,-0.26179939,2.8279109e-06,-0.097367337,1,0,0,0.060129961,-0.02342102,0.43744075,147.24476,956.06631,59.5,0,1.0821041,0,0,nan,nan,12103.029,-476.624,193.05229,-424.70869,-0.0031758151,-0.40179867,0.067027476,0,0,0,0,0,0
51.96,1008.5286,-464.24894,-950.72159,66.345663,-6.5017279,133.60427,-0.01786744,-1.076733,-0.08471263,0.044527741,0.01607266,0.023714144,-0.26179932,2.8246868e-06,-0.097340563,1,-0.26179939,2.81717e-06,-0.097278745,1,0,0,0.060129043,-0.023399691,0.43746071,147.26055,950.72159,59.5,0,1.0821041,0,0,nan,nan,12111.972,-476.97641,193.015,-425.0057,-0.0031832182,-0.40158617,0.063931411,0,0,0,0,0,0
52,1011.1846,-464.50682,-945.37793,66.457126,-6.3860252,133.57736,-0.017825718,-1.0760734,-0.082738869,0.044423973,0.016066936,0.023693102,-0.26179937,2.8139534e-06,-0.097251601,1,-0.26179939,2.8064448e-06,-0.097188916,1,0,0,0.060128175,-0.02337808,0.43747962,147.27598,945.37793,59.5,0,1.0821041,0,0,nan,nan,12120.861,-477.32669,192.97451,-425.30132,-0.0031905727,-0.40019365,0.06090324,0,0,0,0,0,0
52.04,1013.845,-464.76005,-940.03535,66.56814,-6.2701048,133.5501,-0.017783902,-1.0754141,-0.080769235,0.044319967,0.016061072,0.023671778,-0.26179934,2.8032395e-06,-0.097161403,1,-0.26179939,2.7957497e-06,-0.097097854,1,0,0,0.060127353,-0.023356189,0.4374975,147.29107,940.03535,59.5,0,1.0821041,0,0,nan,nan,12129.697,-477.67484,192.9308,-425.59626,-0.0031978262,-0.39995,0.057938207,0,0,0,0,0,0
52.08,1016.5098,-465.00865,-934.69387,66.678707,-6.1539705,133.52247,-0.017741993,-1.074755,-0.078803739,0.044215727,0.016055206,0.02365018,-0.26179926,2.7925574e-06,-0.097069972,1,-0.26179939,2.7850909e-06,-0.097005562,1,0,0,0.060126579,-0.023334018,0.43751435,147.3058,934.69387,59.5,0,1.0821041,0,0,nan,nan,12138.48,-478.02088,192.88392,-425.89039,-0.0032049376,-0.4004233,0.054981802,0,0,0,0,0,0
52.12,1019.1791,-465.2526,-929.3535,66.788826,-6.0376262,133.49448,-0.017699992,-1.0740963,-0.076842393,0.044111257,0.016049282,0.023628307,-0.26179936,2.781908e-06,-0.096977314,1,-0.26179939,2.774463e-06,-0.096912045,1,0,0,0.060125848,-0.023311569,0.43753016,147.32019,929.3535,59.5,0,1.0821041,0,0,nan,nan,12147.209,-478.36481,192.83386,-426.18253,-0.0032119053,-0.39790388,0.052010469,0,0,0,0,0,0
52.16,1021.8527,-465.49189,-924.01426,66.898496,-5.9210757,133.46613,-0.017657902,-1.0734378,-0.074885208,0.044006563,0.016043329,0.023606153,-0.26179931,2.7712818e-06,-0.096883432,1,-0.26179939,2.7638481e-06,-0.096817308,1,0,0,0.060125163,-0.023288843,0.43754495,147.33423,924.01426,59.5,0,1.0821041,0,0,nan,nan,12155.884,-478.70663,192.78067,-426.47428,-0.003218761,-0.39749729,0.048982971,0,0,0,0,0,0
52.2,1024.5307,-465.72652,-918.67616,67.007716,-5.8043226,133.43742,-0.017615723,-1.0727797,-0.072932195,0.043901646,0.016037457,0.023583714,-0.26179937,2.760665e-06,-0.09678833,1,-0.26179939,2.7532331e-06,-0.096721355,1,0,0,0.060124524,-0.023265841,0.43755872,147.34792,918.67616,59.5,0,1.0821041,0,0,nan,nan,12164.507,-479.04635,192.72433,-426.76445,-0.0032255508,-0.39530108,0.045903674,0,0,0,0,0,0
52.24,1027.2131,-465.95647,-913.33921,67.116488,-5.6873709,133.40836,-0.017573456,-1.0721218,-0.070983366,0.043796509,0.01603149,0.023560984,-0.26179933,2.7500444e-06,-0.096692014,1,-0.26179939,2.742608e-06,-0.09662419,1,0,0,0.06012393,-0.023242563,0.43757148,147.36127,913.33921,59.5,0,1.0821041,0,0,nan,nan,12173.076,-479.38396,192.66484,-427.05404,-0.0032323189,-0.39453272,0.042814879,0,0,0,0,0,0
52.28,1029.8998,-466.18174,-908.00343,67.22481,-5.5702244,133.37895,-0.0175311,-1.0714642,-0.069038734,0.043691151,0.01602565,0.023537963,-0.26179937,2.7394168e-06,-0.096594488,1,-0.26179939,2.7319746e-06,-0.096525818,1,0,0,0.060123387,-0.023219011,0.43758322,147.37428,908.00343,59.5,0,1.0821041,0,0,nan,nan,12181.593,-479.71948,192.60221,-427.34242,-0.0032390763,-0.39308649,0.039720989,0,0,0,0,0,0
52.32,1032.5908,-466.40232,-902.66884,67.332681,-5.4528868,133.34918,-0.017488656,-1.0708069,-0.067098311,0.043585574,0.016019784,0.023514653,-0.26179938,2.728782e-06,-0.096495756,1,-0.26179939,2.7213366e-06,-0.096426243,1,0,0,0.060122895,-0.023195184,0.43759396,147.38695,902.66884,59.5,0,1.0821041,0,0,nan,nan,12190.056,-480.0529,192.53643,-427.63011,-0.0032458227,-0.39255929,0.036655461,0,0,0,0,0,0
52.36,1035.2862,-466.6182,-897.33544,67.440103,-5.3353619,133.31906,-0.017446125,-1.0701499,-0.065162108,0.043479777,0.016013803,0.023491059,-0.26179938,2.7181493e-06,-0.096395822,1,-0.26179939,2.7107107e-06,-0.096325469,1,0,0,0.06012245,-0.023171084,0.4376037,147.39927,897.33544,59.5,0,1.0821041,0,0,nan,nan,12198.467,-480.38423,192.46748,-427.91692,-0.0032525269,-0.39246527,0.033662761,0,0,0,0,0,0
52.4,1037.9858,-466.82938,-892.00326,67.547075,-5.2176536,133.28859,-0.017403508,-1.0694932,-0.063230137,0.043373764,0.016007715,0.02346719,-0.26179937,2.707536e-06,-0.09629469,1,-0.26179909,2.700117e-06,-0.0962235,1,0,0,0.060122048,-0.023146712,0.43761243,147.41126,892.00326,59.5,0,1.0821041,0,0,nan,nan,12206.826,-480.71348,192.39538,-428.2027,-0.0032591312,-0.3923503,0.030744186,0,0,0,0,0,0
52.44,1040.6897,-467.03585,-886.6723,67.653596,-5.0997657,133.25778,-0.017360806,-1.0688368,-0.061302408,0.043267537,0.01600154,0.023443055,-0.26179938,2.6969575e-06,-0.096192364,1,-0.26179939,2.6895658e-06,-0.09612034,1,0,0,0.060121687,-0.023122068,0.43762018,147.42291,886.6723,59.5,0,1.0821041,0,0,nan,nan,12215.131,-481.04066,192.32014,-428.48712,-0.0032655847,-0.39123674,0.027856175,0,0,0,0,0,0
52.48,1043.3979,-467.2376,-881.34258,67.759667,-4.9817019,133.22662,-0.017318022,-1.0681807,-0.059378931,0.043161104,0.015995358,0.023418653,-0.26179937,2.6864167e-06,-0.096088848,1,-0.26179939,2.6790484e-06,-0.096015992,1,0,0,0.060121367,-0.023097155,0.43762693,147.43423,881.34258,59.5,0,1.0821041,0,0,nan,nan,12223.385,-481.36577,192.2418,-428.77047,-0.0032718788,-0.39007322,0.024928875,0,0,0,0,0,0
52.52,1046.1103,-467.43462,-876.01411,67.865286,-4.863466,133.19511,-0.017275157,-1.0675249,-0.057459716,0.043054467,0.015989213,0.023393977,-0.26179938,2.6759003e-06,-0.095984147,1,-0.26179939,2.6685425e-06,-0.095910463,1,0,0,0.060121089,-0.023071973,0.4376327,147.44521,876.01411,59.5,0,1.0821041,0,0,nan,nan,12231.586,-481.68882,192.16037,-429.0526,-0.0032780579,-0.38828709,0.021921136,0,0,0,0,0,0
52.56,1048.8269,-467.62691,-870.68691,67.970455,-4.7450617,133.16327,-0.017232212,-1.0668694,-0.055544775,0.042947629,0.015983105,0.023369016,-0.26179938,2.6653868e-06,-0.095878265,1,-0.26179939,2.6580238e-06,-0.095803755,1,0,0,0.060120857,-0.023046523,0.4376375,147.45586,870.68691,59.5,0,1.0821041,0,0,nan,nan,12239.735,-482.0098,192.07587,-429.33384,-0.0032841953,-0.38685355,0.01883828,0,0,0,0,0,0
52.6,1051.5477,-467.81446,-865.36099,68.075172,-4.6264928,133.13108,-0.017189186,-1.0662142,-0.053634119,0.042840592,0.015977036,0.023343764,-0.26179936,2.6548585e-06,-0.095771206,1,-0.26179939,2.647482e-06,-0.095695875,1,0,0,0.060120672,-0.023020807,0.43764131,147.46618,865.36099,59.5,0,1.0821041,0,0,nan,nan,12247.832,-482.32872,191.98828,-429.61424,-0.0032903496,-0.38590078,0.015729473,0,0,0,0,0,0
52.64,1054.2727,-467.99726,-860.03637,68.179438,-4.507763,133.09856,-0.01714608,-1.0655593,-0.051727759,0.042733354,0.015970935,0.023318222,-0.26179938,2.6443116e-06,-0.095662976,1,-0.26179939,2.6369246e-06,-0.095586826,1,0,0,0.060120534,-0.022994823,0.43764415,147.47617,860.03637,59.5,0,1.0821041,0,0,nan,nan,12255.877,-482.64558,191.89758,-429.89357,-0.003296533,-0.38466783,0.012663771,0,0,0,0,0,0
52.68,1057.0019,-468.17532,-854.71305,68.283253,-4.3888761,133.0657,-0.017102893,-1.0649047,-0.049825709,0.042625914,0.015964786,0.023292398,-0.26179937,2.633758e-06,-0.095553578,1,-0.26179939,2.6263724e-06,-0.095476612,1,0,0,0.060120442,-0.022968573,0.43764603,147.48583,854.71305,59.5,0,1.0821041,0,0,nan,nan,12263.87,-482.96039,191.80377,-430.17217,-0.0033027055,-0.38420922,0.0096788822,0,0,0,0,0,0
52.72,1059.7352,-468.34861,-849.39105,68.386617,-4.2698359,133.03251,-0.017059627,-1.0642504,-0.047927978,0.042518275,0.015958569,0.023266303,-0.26179938,2.6232177e-06,-0.095443016,1,-0.26179939,2.6158481e-06,-0.095365237,1,0,0,0.060120395,-0.022942057,0.43764695,147.49516,849.39105,59.5,0,1.0821041,0,0,nan,nan,12271.812,-483.27315,191.70685,-430.44966,-0.0033087996,-0.38340978,0.0067750842,0,0,0,0,0,0
52.76,1062.4726,-468.51714,-844.07038,68.48953,-4.1506461,132.99898,-0.017016283,-1.0635965,-0.046034576,0.042410439,0.015952276,0.023239943,-0.26179938,2.6127076e-06,-0.095331295,1,-0.26179939,2.6053627e-06,-0.095252706,1,0,0,0.06012039,-0.022915278,0.4376469,147.50416,844.07038,59.5,0,1.0821041,0,0,nan,nan,12279.702,-483.58387,191.60685,-430.72618,-0.0033147587,-0.382749,0.0039097745,0,0,0,0,0,0
52.8,1065.2141,-468.6809,-838.75107,68.591992,-4.0313105,132.96512,-0.016972863,-1.0629428,-0.044145512,0.042302411,0.015945955,0.023213321,-0.26179937,2.6022334e-06,-0.095218419,1,-0.26179939,2.5949123e-06,-0.095139021,1,0,0,0.060120427,-0.022888236,0.4376459,147.51285,838.75107,59.5,0,1.0821041,0,0,nan,nan,12287.54,-483.89256,191.50378,-431.00165,-0.0033205647,-0.38193432,0.001025122,0,0,0,0,0,0
52.84,1067.9597,-468.83988,-833.43311,68.694002,-3.9118327,132.93092,-0.016929368,-1.0622894,-0.042260797,0.042194196,0.015939611,0.023186432,-0.26179938,2.5917869e-06,-0.09510439,1,-0.26179939,2.5844803e-06,-0.095024189,1,0,0,0.060120505,-0.022860932,0.43764396,147.52121,833.43311,59.5,0,1.0821041,0,0,nan,nan,12295.328,-484.19922,191.39768,-431.2759,-0.0033262459,-0.38048382,-0.0019153054,0,0,0,0,0,0
52.88,1070.7094,-468.99408,-828.11653,68.795562,-3.7922164,132.8964,-0.0168858,-1.0616364,-0.04038044,0.042085798,0.015933277,0.023159268,-0.26179938,2.581352e-06,-0.094989215,1,-0.26179939,2.5740477e-06,-0.094908212,1,0,0,0.060120625,-0.022833368,0.43764106,147.52924,828.11653,59.5,0,1.0821041,0,0,nan,nan,12303.064,-484.50386,191.28854,-431.54924,-0.0033318569,-0.37927616,-0.0049182882,0,0,0,0,0,0
52.92,1073.4632,-469.14349,-822.80133,68.89667,-3.6724654,132.86156,-0.016842159,-1.0609837,-0.038504453,0.041977217,0.015926952,0.023131824,-0.26179939,2.5709135e-06,-0.094872897,1,-0.26179939,2.5636034e-06,-0.094791096,1,0,0,0.060120789,-0.022805544,0.43763723,147.53696,822.80133,59.5,0,1.0821041,0,0,nan,nan,12310.749,-484.80647,191.17638,-431.82155,-0.0033374487,-0.37796463,-0.0079521563,0,0,0,0,0,0
52.96,1076.2209,-469.28812,-817.48754,68.997327,-3.5525833,132.82639,-0.016798445,-1.0603312,-0.036632845,0.041868455,0.015920615,0.023104099,-0.26179939,2.5604649e-06,-0.094755442,1,-0.26179939,2.5531479e-06,-0.094672846,1,0,0,0.060120996,-0.022777461,0.43763246,147.54436,817.48754,59.5,0,1.0821041,0,0,nan,nan,12318.383,-485.10706,191.06117,-432.09298,-0.0033430434,-0.37693243,-0.010972822,0,0,0,0,0,0
53,1078.9827,-469.42794,-812.17516,69.097533,-3.4325739,132.79089,-0.016754658,-1.0596791,-0.034765628,0.04175951,0.015914222,0.023076095,-0.26179924,2.5500105e-06,-0.094636853,1,-0.26179939,2.5426928e-06,-0.094553465,1,0,0,0.060121248,-0.022749118,0.43762676,147.55144,812.17516,59.5,0,1.0821041,0,0,nan,nan,12325.966,-485.40565,190.94291,-432.36418,-0.0033486259,-0.37831088,-0.013941807,0,0,0,0,0,0
53.04,1081.7485,-469.56296,-806.8642,69.197289,-3.3124409,132.75508,-0.016710799,-1.0590273,-0.032902812,0.041650384,0.015907696,0.023047824,-0.26179935,2.5395652e-06,-0.094517135,1,-0.26179939,2.5322608e-06,-0.094432958,1,0,0,0.060121537,-0.022720518,0.43762013,147.55821,806.8642,59.5,0,1.0821041,0,0,nan,nan,12333.498,-485.70222,190.82159,-432.63295,-0.0033541458,-0.37513559,-0.016819676,0,0,0,0,0,0
53.08,1084.5183,-469.69317,-801.55468,69.296595,-3.1921878,132.71894,-0.016666869,-1.0583759,-0.031044406,0.04154108,0.015901206,0.023019291,-0.26179929,2.5291441e-06,-0.094396292,1,-0.26179939,2.5218582e-06,-0.094311328,1,0,0,0.060121868,-0.022691662,0.43761257,147.56466,801.55468,59.5,0,1.0821041,0,0,nan,nan,12340.98,-485.9968,190.69725,-432.90154,-0.0033595526,-0.37455965,-0.019687941,0,0,0,0,0,0
53.12,1087.2921,-469.81857,-796.24662,69.39545,-3.0718185,132.68249,-0.01662287,-1.0577247,-0.02919042,0.041431602,0.015894793,0.022990494,-0.26179936,2.5187487e-06,-0.094274327,1,-0.26179939,2.5114785e-06,-0.09418858,1,0,0,0.060122241,-0.02266255,0.4376041,147.57079,796.24662,59.5,0,1.0821041,0,0,nan,nan,12348.411,-486.28938,190.56991,-433.16854,-0.0033648414,-0.37202899,-0.022592041,0,0,0,0,0,0
53.16,1090.0698,-469.93916,-790.94001,69.493854,-2.9513366,132.64571,-0.016578803,-1.0570739,-0.027340863,0.041321953,0.015888322,0.022961429,-0.26179933,2.5083673e-06,-0.094151245,1,-0.26179939,2.5011022e-06,-0.094064718,1,0,0,0.060122659,-0.022633184,0.43759471,147.57662,790.94001,59.5,0,1.0821041,0,0,nan,nan,12355.792,-486.57996,190.43958,-433.43516,-0.0033700529,-0.37132329,-0.025545654,0,0,0,0,0,0
53.2,1092.8514,-470.05492,-785.63489,69.591809,-2.8307456,132.60863,-0.016534668,-1.0564234,-0.025495745,0.041212135,0.015881891,0.02293209,-0.26179927,2.4979873e-06,-0.094027051,1,-0.26179939,2.4907194e-06,-0.093939746,1,0,0,0.060123121,-0.022603563,0.43758441,147.58213,785.63489,59.5,0,1.0821041,0,0,nan,nan,12363.123,-486.86855,190.30628,-433.70112,-0.0033752298,-0.37158222,-0.028531858,0,0,0,0,0,0
53.24,1095.6369,-470.16586,-780.33125,69.689314,-2.7100493,132.57123,-0.016490466,-1.0557732,-0.023655077,0.041102148,0.015875363,0.022902477,-0.26179936,2.4876029e-06,-0.093901749,1,-0.26179939,2.4803335e-06,-0.09381367,1,0,0,0.060123626,-0.02257369,0.4375732,147.58734,780.33125,59.5,0,1.0821041,0,0,nan,nan,12370.404,-487.15515,190.16997,-433.9654,-0.0033803911,-0.36951001,-0.031485332,0,0,0,0,0,0
53.28,1098.4263,-470.27197,-775.02912,69.78637,-2.5892512,132.53352,-0.016446197,-1.0551233,-0.021818868,0.040991994,0.015868769,0.022872594,-0.26179932,2.4772203e-06,-0.093775344,1,-0.26179939,2.4699555e-06,-0.093686494,1,0,0,0.060124172,-0.022543565,0.43756109,147.59223,775.02912,59.5,0,1.0821041,0,0,nan,nan,12377.634,-487.43978,190.03067,-434.22934,-0.0033855161,-0.36945941,-0.034392222,0,0,0,0,0,0
53.32,1101.2196,-470.37324,-769.7285,69.882977,-2.4683551,132.49549,-0.016401862,-1.0544737,-0.019987128,0.040881674,0.015862151,0.02284245,-0.26179937,2.4668514e-06,-0.093647839,1,-0.26179939,2.4596001e-06,-0.093558221,1,0,0,0.060124759,-0.022513188,0.43754808,147.59682,769.7285,59.5,0,1.0821041,0,0,nan,nan,12384.815,-487.72243,189.88837,-434.49185,-0.0033905641,-0.36797001,-0.037250487,0,0,0,0,0,0
53.36,1104.0168,-470.46967,-764.42941,69.979135,-2.3473646,132.45716,-0.016357462,-1.0538245,-0.018159865,0.040771192,0.015855443,0.022812046,-0.26179936,2.4565049e-06,-0.093519238,1,-0.26179939,2.4492707e-06,-0.093428855,1,0,0,0.060125383,-0.02248256,0.43753418,147.60111,764.42941,59.5,0,1.0821041,0,0,nan,nan,12391.946,-488.00312,189.7431,-434.7536,-0.0033955064,-0.36722591,-0.040090059,0,0,0,0,0,0
53.4,1106.8177,-470.56127,-759.13185,70.074845,-2.2262832,132.41852,-0.016312999,-1.0531756,-0.016337089,0.04066055,0.015848762,0.022781384,-0.26179933,2.4461818e-06,-0.093389547,1,-0.26179939,2.4389618e-06,-0.093298401,1,0,0,0.060126047,-0.022451684,0.43751938,147.60509,759.13185,59.5,0,1.0821041,0,0,nan,nan,12399.027,-488.28184,189.59487,-435.01441,-0.0034003399,-0.36656101,-0.042957388,0,0,0,0,0,0
53.44,1109.6225,-470.64802,-753.83585,70.170106,-2.1051146,132.37958,-0.016268474,-1.052527,-0.014518809,0.040549752,0.015842064,0.022750459,-0.26179937,2.4358741e-06,-0.093258768,1,-0.26179939,2.4286616e-06,-0.093166863,1,0,0,0.060126751,-0.02242056,0.4375037,147.60877,753.83585,59.5,0,1.0821041,0,0,nan,nan,12406.059,-488.55861,189.44371,-435.27385,-0.0034050923,-0.3646292,-0.045860973,0,0,0,0,0,0
53.48,1112.4312,-470.72992,-748.54141,70.26492,-1.9838623,132.34033,-0.016223887,-1.0518788,-0.012705033,0.0404388,0.015835367,0.022719267,-0.26179936,2.425571e-06,-0.093126907,1,-0.26179939,2.4183584e-06,-0.093034246,1,0,0,0.060127496,-0.022389189,0.43748714,147.61214,748.54141,59.5,0,1.0821041,0,0,nan,nan,12413.041,-488.83342,189.28962,-435.53264,-0.0034098005,-0.36367975,-0.048798758,0,0,0,0,0,0
53.52,1115.2435,-470.80697,-743.24855,70.359286,-1.86253,132.30079,-0.016179239,-1.0512309,-0.010895771,0.040327695,0.015828667,0.022687806,-0.26179938,2.4152653e-06,-0.092993969,1,-0.26179939,2.40805e-06,-0.092900554,1,0,0,0.060128282,-0.022357571,0.4374697,147.61522,743.24855,59.5,0,1.0821041,0,0,nan,nan,12419.975,-489.10628,189.13259,-435.79039,-0.0034144889,-0.36243143,-0.051737206,0,0,0,0,0,0
53.56,1118.0597,-470.87916,-737.95728,70.453205,-1.7411211,132.26094,-0.01613453,-1.0505833,-0.0090910333,0.040216438,0.015821922,0.022656077,-0.26179938,2.404957e-06,-0.092859957,1,-0.26179939,2.3977416e-06,-0.092765792,1,0,0,0.060129109,-0.022325707,0.43745139,147.618,737.95728,59.5,0,1.0821041,0,0,nan,nan,12426.859,-489.3772,188.97262,-436.04733,-0.0034191576,-0.36162496,-0.054645544,0,0,0,0,0,0
53.6,1120.8796,-470.9465,-732.6676,70.546678,-1.6196393,132.22079,-0.016089761,-1.049936,-0.0072908287,0.040105029,0.015815081,0.022624085,-0.26179926,2.3946531e-06,-0.092724875,1,-0.26179939,2.387444e-06,-0.092629964,1,0,0,0.060129976,-0.022293598,0.43743221,147.62048,732.6676,59.5,0,1.0821041,0,0,nan,nan,12433.694,-489.64617,188.80971,-436.30388,-0.0034237824,-0.36264578,-0.057502802,0,0,0,0,0,0
53.64,1123.7032,-471.00898,-727.37954,70.639705,-1.4980882,132.18034,-0.016044932,-1.0492891,-0.0054951658,0.039993471,0.015808156,0.022591838,-0.26179936,2.3843664e-06,-0.092588729,1,-0.26179939,2.3771742e-06,-0.092493073,1,0,0,0.060130877,-0.022261246,0.43741216,147.62266,727.37954,59.5,0,1.0821041,0,0,nan,nan,12440.48,-489.91322,188.64385,-436.55821,-0.0034283198,-0.35974954,-0.06029664,0,0,0,0,0,0
53.68,1126.5306,-471.06659,-722.0931,70.732286,-1.3764713,132.1396,-0.016000046,-1.0486425,-0.0037040529,0.039881767,0.015801252,0.022559339,-0.26179932,2.3741049e-06,-0.092451522,1,-0.26179939,2.3669298e-06,-0.092355124,1,0,0,0.060131816,-0.02222865,0.43739125,147.62455,722.0931,59.5,0,1.0821041,0,0,nan,nan,12447.217,-490.17834,188.4751,-436.81219,-0.003432743,-0.35879748,-0.063108126,0,0,0,0,0,0
53.72,1129.3616,-471.11934,-716.80829,70.824422,-1.2547921,132.09857,-0.015955102,-1.0479963,-0.0019174983,0.039769921,0.015794441,0.022526584,-0.26179937,2.3638635e-06,-0.092313257,1,-0.26179939,2.356698e-06,-0.092216122,1,0,0,0.060132795,-0.022195813,0.43736948,147.62615,716.80829,59.5,0,1.0821041,0,0,nan,nan,12453.906,-490.44154,188.30347,-437.06482,-0.0034370706,-0.3565469,-0.065977104,0,0,0,0,0,0
53.76,1132.1964,-471.16722,-711.52513,70.916113,-1.1330541,132.05724,-0.015910103,-1.0473503,-0.00013551087,0.039657934,0.015787586,0.022493565,-0.26179936,2.353627e-06,-0.092173941,1,-0.26179939,2.3464603e-06,-0.09207607,1,0,0,0.060133816,-0.022162735,0.43734686,147.62745,711.52513,59.5,0,1.0821041,0,0,nan,nan,12460.546,-490.70281,188.12896,-437.31694,-0.0034413543,-0.35564882,-0.068892609,0,0,0,0,0,0
53.8,1135.0347,-471.21022,-706.24363,71.00736,-1.0112609,132.01562,-0.015865048,-1.0467048,0.0016419002,0.039545809,0.015780745,0.022460279,-0.26179934,2.3433843e-06,-0.092033577,1,-0.26179939,2.3362113e-06,-0.091934974,1,0,0,0.060134879,-0.022129417,0.43732339,147.62846,706.24363,59.5,0,1.0821041,0,0,nan,nan,12467.138,-490.96216,187.95158,-437.56832,-0.0034456321,-0.35528745,-0.071818431,0,0,0,0,0,0
53.84,1137.8768,-471.24836,-700.9638,71.098163,-0.8894159,131.97371,-0.015819937,-1.0460595,0.0034147257,0.039433543,0.015773823,0.022426729,-0.26179937,2.3331351e-06,-0.091892169,1,-0.26179939,2.3259606e-06,-0.091792838,1,0,0,0.060135983,-0.022095859,0.43729908,147.62919,700.9638,59.5,0,1.0821041,0,0,nan,nan,12473.682,-491.2196,187.77131,-437.81853,-0.0034499046,-0.35418098,-0.074692528,0,0,0,0,0,0
53.88,1140.7224,-471.28162,-695.68565,71.188524,-0.76752269,131.93152,-0.01577477,-1.0454146,0.0051829568,0.03932114,0.015766822,0.022392921,-0.26179937,2.3228907e-06,-0.091749723,1,-0.26179939,2.3157245e-06,-0.091649666,1,0,0,0.060137125,-0.022062062,0.43727392,147.62962,695.68565,59.5,0,1.0821041,0,0,nan,nan,12480.177,-491.47513,187.58814,-438.06802,-0.0034541328,-0.3537502,-0.07749967,0,0,0,0,0,0
53.92,1143.5717,-471.31,-690.4092,71.278442,-0.64558474,131.88904,-0.01572955,-1.0447701,0.0069465856,0.0392086,0.01575975,0.022358865,-0.26179938,2.3126657e-06,-0.091606242,1,-0.26179939,2.305517e-06,-0.091505462,1,0,0,0.060138304,-0.022028028,0.43724793,147.62977,690.4092,59.5,0,1.0821041,0,0,nan,nan,12486.625,-491.72877,187.4021,-438.31643,-0.0034582677,-0.35292159,-0.080255929,0,0,0,0,0,0
53.96,1146.4245,-471.33351,-685.13445,71.367918,-0.52360554,131.84627,-0.015684278,-1.0441259,0.0087056045,0.039095927,0.015752498,0.022324564,-0.26179934,2.3024701e-06,-0.09146173,1,-0.26179939,2.2953445e-06,-0.091360229,1,0,0,0.060139514,-0.021993757,0.4372211,147.62963,685.13445,59.5,0,1.0821041,0,0,nan,nan,12493.024,-491.98052,187.21318,-438.56385,-0.0034622749,-0.35212578,-0.082976415,0,0,0,0,0,0
54,1149.2809,-471.35214,-679.86142,71.456953,-0.40158855,131.80322,-0.015638954,-1.043482,0.010460006,0.038983126,0.015745356,0.022290018,-0.2617993,2.2923053e-06,-0.091316191,1,-0.26179939,2.2851973e-06,-0.091213973,1,0,0,0.060140758,-0.021959251,0.43719345,147.62921,679.86142,59.5,0,1.0821041,0,0,nan,nan,12499.376,-492.23039,187.02144,-438.81022,-0.0034661506,-0.35105779,-0.085757181,0,0,0,0,0,0
