alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-2.268928,3.0000,-35.885000,20.556000,-0.095700,-0.060210,-3.517000,-8.413000,-2.809785,-6.199403
-2.268928,3.5000,-33.753000,18.424000,0.196200,-0.051540,-3.517000,-8.413000,-2.221357,-5.426483
-2.268928,4.0000,-32.265000,16.600000,0.444800,-0.044880,-3.517000,-8.413000,-1.801952,-5.685460
-2.268928,4.5000,-31.039000,15.025000,0.609500,-0.039760,-3.517000,-8.413000,-1.501722,-2.746187
-2.268928,5.0000,-30.262000,13.750000,0.769800,-0.035760,-3.517000,-8.413000,-1.285717,-1.775023
-2.181662,0.0000,-26.527000,28.373000,-67.718900,-0.072240,-2.887000,-9.646000,-106.856629,-17.818987
-2.181662,0.2000,-26.410000,28.667000,-64.620800,-0.072240,-2.876000,-9.672000,-83.308063,-17.773151
-2.181662,0.4000,-26.798000,29.348000,-63.009000,-0.076480,-2.894000,-9.772000,-78.667105,-17.297596
-2.181662,0.6000,-28.009000,31.053000,-60.886200,-0.083130,-2.931000,-9.977000,-80.156796,-15.767799
-2.181662,0.8000,-29.437000,33.011000,-55.109900,-0.096640,-2.859000,-9.936000,-172.059226,-13.934334
-2.181662,0.9500,-29.661000,33.241000,-6.838600,-0.119000,-2.640000,-9.359000,24.900746,-16.850689
-2.181662,1.0500,-54.024000,36.695000,-0.319800,-0.193200,-2.640000,-9.359000,-8.090164,-29.547433
-2.181662,1.2000,-50.315000,31.555000,-0.810200,-0.147900,-2.640000,-9.359000,-7.414074,-27.948881
-2.181662,1.4000,-47.741000,29.328000,-1.072900,-0.112300,-2.640000,-9.359000,-7.196350,-24.516864
-2.181662,1.8000,-44.341000,28.541000,-0.737600,-0.095600,-2.640000,-9.359000,-5.713535,-23.537106
-2.181662,2.2000,-40.963000,26.277000,-0.444100,-0.082720,-2.640000,-9.359000,-4.573349,-19.234193
-2.181662,2.6000,-38.212000,23.430000,-0.126500,-0.070060,-2.640000,-9.359000,-3.523117,-16.707449
-2.181662,3.0000,-35.966000,21.061000,0.151100,-0.060210,-2.640000,-9.359000,-2.809785,-15.149004
-2.181662,3.5000,-34.221000,18.758000,0.390900,-0.051540,-2.640000,-9.359000,-2.221357,-13.286891
-2.181662,4.0000,-32.904000,16.854000,0.610900,-0.044880,-2.640000,-9.359000,-1.801952,-12.123787
-2.181662,4.5000,-32.048000,15.273000,0.788100,-0.039760,-2.640000,-9.359000,-1.501722,-10.290322
-2.181662,5.0000,-31.457000,13.983000,0.953300,-0.035760,-2.640000,-9.359000,-1.285717,-9.402237
-2.094395,0.0000,-23.147000,29.213000,-78.692500,-0.072240,-2.002000,-10.470000,-324.809774,-19.726937
-2.094395,0.2000,-23.010000,29.487000,-72.754100,-0.072240,-1.991000,-10.510000,-191.024129,-19.870176
-2.094395,0.4000,-23.370000,30.192000,-70.982800,-0.076480,-2.005000,-10.630000,-226.203738,-20.053523
-2.094395,0.6000,-24.560000,32.046000,-69.662500,-0.083130,-2.036000,-10.880000,-994.654732,-19.675371
-2.094395,0.8000,-25.956000,34.046000,-79.755600,-0.096640,-2.001000,-10.850000,42.484821,-21.136413
-2.094395,0.9500,-26.050000,33.925000,-38.159100,-0.119000,-1.871000,-10.220000,-225.401597,-25.164306
-2.094395,1.0500,-52.770000,36.472000,-0.240800,-0.193200,-1.871000,-10.220000,-8.090164,-40.445091
-2.094395,1.2000,-49.412000,31.452000,-0.665200,-0.147900,-1.871000,-10.220000,-7.414074,-35.494735
-2.094395,1.4000,-46.691000,29.729000,-0.802300,-0.112300,-1.871000,-10.220000,-7.196350,-30.613135
-2.094395,1.8000,-43.143000,28.763000,-0.530900,-0.095600,-1.871000,-10.220000,-5.713535,-30.842318
