time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,f16_aero_fx,f16_aero_fy,f16_aero_fz,f16_aero_mx,f16_aero_my,f16_aero_mz,f16_engine_fx,f16_engine_fy,f16_engine_fz,f16_engine_mx,f16_engine_my,f16_engine_mz
69.16,10270.753,313.58089,-3499.6995,143.63066,42.347278,-0.065574909,0.24288156,0.067889455,0.30263852,-0.010351695,0.003545178,0.014928475,-0.010942792,0.00056860901,0,0.17708397,-0.010943202,0.00056827682,0,0.18000295,0,0,0.069299645,0.00075030054,0.45850092,149.74332,3499.6995,9295.48,8872.9781,nan,nan,0.6981317,3500,150,9680.3609,-2256.5345,-110.59757,-93524.344,2.0824236,-17.544698,-72.476606,8872.9781,0,0,0,0,0
69.2,10276.498,315.27654,-3499.7021,143.60379,42.439723,-0.06509273,0.24250919,0.067883473,0.30325299,-0.010351066,0.0035302187,0.014895986,-0.010943185,0.00056815062,0,0.17731628,-0.010943708,0.00056740431,0,0.18018418,0,0,0.069290425,0.00075147159,0.45850215,149.74372,3499.7021,9295.48,8888.3671,nan,nan,0.6981317,3500,150,9680.4099,-2257.096,-111.2172,-93514.352,1.6136651,-16.888635,-70.891396,8888.3671,0,0,0,0,0
69.24,10282.242,316.97588,-3499.7047,143.57697,42.532021,-0.064609652,0.24213672,0.067877455,0.30386606,-0.0103517,0.0035156236,0.014864253,-0.010943664,0.00056735024,0,0.17754446,-0.010944282,0.00056619759,0,0.18036078,0,0,0.069281104,0.00075296333,0.45850361,149.74419,3499.7047,9295.48,8903.6248,nan,nan,0.6981317,3500,150,9680.4681,-2257.6656,-111.93608,-93504.376,1.2152044,-16.212831,-69.135876,8903.6248,0,0,0,0,0
69.28,10287.984,318.67892,-3499.7073,143.55021,42.62417,-0.064125775,0.24176411,0.067871404,0.30447778,-0.01035337,0.0035014002,0.014833354,-0.010944214,0.00056621621,0,0.17776848,-0.01094491,0.00056466924,0,0.18053274,0,0,0.069271697,0.00075473745,0.45850528,149.74474,3499.7073,9295.48,8918.7476,nan,nan,0.6981317,3500,150,9680.5355,-2258.2422,-112.74157,-93494.431,0.88931229,-15.524821,-67.233125,8918.7476,0,0,0,0,0
69.32,10293.726,320.38563,-3499.7099,143.5235,42.716169,-0.063641252,0.24139133,0.067865328,0.30508817,-0.010355839,0.0034875523,0.014803356,-0.010944822,0.00056476032,0,0.1779883,-0.010945577,0.00056283504,0,0.18070002,0,0,0.069262218,0.00075675365,0.45850717,149.74535,3499.7099,9295.48,8933.7324,nan,nan,0.6981317,3500,150,9680.6121,-2258.8247,-113.62044,-93484.534,0.63740377,-14.832032,-65.207186,8933.7324,0,0,0,0,0
69.36,10299.466,322.09602,-3499.7124,143.49684,42.80802,-0.063156286,0.24101834,0.067859229,0.30569729,-0.010358872,0.0034740798,0.014774316,-0.01094547,0.00056299755,0,0.17820387,-0.010946265,0.00056071368,0,0.18086261,0,0,0.069252681,0.00075897011,0.45850927,149.74603,3499.7124,9295.48,8948.5759,nan,nan,0.6981317,3500,150,9680.6976,-2259.4121,-114.559,-93474.697,0.46004617,-14.141707,-63.082787,8948.5759,0,0,0,0,0
69.4,10305.206,323.81009,-3499.7149,143.47023,42.899721,-0.062671124,0.24064514,0.067853114,0.30630517,-0.010362233,0.003460979,0.014746278,-0.010946144,0.00056094584,0,0.17841518,-0.010946962,0.00055832648,0,0.18102049,0,0,0.069243099,0.00076134398,0.45851158,149.74678,3499.7149,9295.48,8963.2747,nan,nan,0.6981317,3500,150,9680.792,-2260.0032,-115.54334,-93464.935,0.35697663,-13.46082,-60.885048,8963.2747,0,0,0,0,0
69.44,10310.944,325.52782,-3499.7174,143.44368,42.991273,-0.062186054,0.24027172,0.067846985,0.30691186,-0.010365689,0.0034482428,0.014719275,-0.01094683,0.00055862579,0,0.17862217,-0.010947653,0.00055569709,0,0.18117366,0,0,0.069233484,0.00076383189,0.4585141,149.7476,3499.7174,9295.48,8977.8259,nan,nan,0.6981317,3500,150,9680.8954,-2260.597,-116.55939,-93455.259,0.32712803,-12.796008,-58.639195,8977.8259,0,0,0,0,0
69.48,10316.681,327.2492,-3499.7199,143.41718,43.082674,-0.061701399,0.23989808,0.067840846,0.30751739,-0.010369015,0.0034358607,0.014693326,-0.010947512,0.00055606039,0,0.17882483,-0.010948324,0.00055285116,0,0.18132208,0,0,0.069223849,0.00076639047,0.45851683,149.74848,3499.7199,9295.48,8992.2262,nan,nan,0.6981317,3500,150,9681.0074,-2261.1927,-117.59315,-93445.683,0.36866303,-12.153503,-56.370282,8992.2262,0,0,0,0,0
69.52,10322.417,328.97424,-3499.7224,143.39073,43.173926,-0.061217512,0.23952423,0.067834699,0.30812182,-0.01037199,0.0034238192,0.014668441,-0.010948178,0.00055327468,0,0.17902311,-0.010948962,0.00054981602,0,0.18146575,0,0,0.069214204,0.00076897675,0.45851976,149.74944,3499.7224,9295.48,9006.4726,nan,nan,0.6981317,3500,150,9681.1282,-2261.7894,-118.63082,-93436.215,0.47901547,-11.539073,-54.102925,9006.4726,0,0,0,0,0
69.56,10328.152,330.70293,-3499.7248,143.36434,43.265027,-0.06073477,0.2391502,0.067828548,0.30872519,-0.010374407,0.0034121019,0.014644616,-0.010948814,0.00055029543,0,0.17921699,-0.010949556,0.00054662033,0,0.18160467,0,0,0.06920456,0.00077154869,0.45852289,149.75046,3499.7248,9295.48,9020.5622,nan,nan,0.6981317,3500,150,9681.2575,-2262.3862,-119.65894,-93426.865,0.65493869,-10.957972,-51.861045,9020.5622,0,0,0,0,0
69.6,10333.886,332.43526,-3499.7272,143.33799,43.355979,-0.060253569,0.23877601,0.067822393,0.30932755,-0.010376068,0.0034006901,0.014621839,-0.010949408,0.00054715079,0,0.17940644,-0.010950094,0.00054329369,0,0.18173881,0,0,0.069194926,0.00077406555,0.45852623,149.75154,3499.7272,9295.48,9034.492,nan,nan,0.6981317,3500,150,9681.3953,-2262.9826,-120.66451,-93417.641,0.8925598,-10.414896,-49.667622,9034.492,0,0,0,0,0
69.64,10339.62,334.17123,-3499.7296,143.31169,43.446781,-0.059774316,0.2384017,0.067816235,0.30992893,-0.010376792,0.0033895626,0.014600084,-0.01094995,0.00054386997,0,0.17959144,-0.010950566,0.00053986637,0,0.18186817,0,0,0.06918531,0.00077648837,0.45852976,149.75269,3499.7296,9295.48,9048.2591,nan,nan,0.6981317,3500,150,9681.5415,-2263.5777,-121.63517,-93408.548,1.1874393,-9.9139446,-47.544476,9048.2591,0,0,0,0,0
69.68,10345.351,335.91082,-3499.732,143.28545,43.537433,-0.059297428,0.23802732,0.067810075,0.31052938,-0.010376412,0.0033786966,0.014579316,-0.010950429,0.00054048284,0,0.17977195,-0.010950965,0.00053636889,0,0.18199275,0,0,0.06917572,0.00077878029,0.45853349,149.7539,3499.732,9295.48,9061.8607,nan,nan,0.6981317,3500,150,9681.696,-2264.1711,-122.55926,-93399.593,1.5346354,-9.4585997,-45.512055,9061.8607,0,0,0,0,0
69.72,10351.082,337.65404,-3499.7344,143.25925,43.627935,-0.058823323,0.23765292,0.067803913,0.31112893,-0.010374777,0.0033680674,0.014559491,-0.010950837,0.00053701966,0,0.17994796,-0.010951283,0.00053283171,0,0.18211254,0,0,0.069166161,0.0007809069,0.45853741,149.75518,3499.7344,9295.48,9075.2941,nan,nan,0.6981317,3500,150,9681.8587,-2264.7624,-123.42596,-93390.777,1.9287716,-9.051701,-43.589256,9075.2941,0,0,0,0,0
69.76,10356.812,339.40087,-3499.7367,143.23311,43.718289,-0.058352412,0.23727854,0.067797748,0.31172764,-0.010371757,0.0033576493,0.014540556,-0.010951167,0.00053351067,0,0.18011944,-0.010951514,0.0005292849,0,0.18222754,0,0,0.069156638,0.00078283659,0.45854153,149.75652,3499.7367,9295.48,9088.5566,nan,nan,0.6981317,3500,150,9682.0295,-2265.3512,-124.22539,-93382.104,2.3641074,-8.695438,-41.793255,9088.5566,0,0,0,0,0
69.8,10362.541,341.15132,-3499.739,143.20701,43.808493,-0.057885103,0.23690425,0.067791579,0.31232553,-0.010367237,0.0033474156,0.014522449,-0.010951411,0.00052998579,0,0.18028638,-0.010951654,0.00052575783,0,0.18233774,0,0,0.069147155,0.00078454076,0.45854583,149.75792,3499.739,9295.48,9101.6455,nan,nan,0.6981317,3500,150,9682.2083,-2265.9372,-124.94868,-93373.574,2.8346115,-8.3913463,-40.139374,9101.6455,0,0,0,0,0
69.84,10368.269,342.90537,-3499.7413,143.18096,43.89855,-0.057421785,0.23653012,0.067785405,0.31292263,-0.010361126,0.0033373391,0.014505103,-0.010951565,0.00052647433,0,0.18044874,-0.010951698,0.00052227882,0,0.18244315,0,0,0.069137714,0.00078599411,0.45855032,149.75938,3499.7413,9295.48,9114.5583,nan,nan,0.6981317,3500,150,9682.395,-2266.5202,-125.58802,-93365.187,3.3340348,-8.1403129,-38.640958,9114.5583,0,0,0,0,0
69.88,10373.996,344.66302,-3499.7436,143.15495,43.988458,-0.056962832,0.23615621,0.067779224,0.31351898,-0.010353351,0.0033273923,0.014488443,-0.010951626,0.00052300462,0,0.18060653,-0.010951645,0.00051887494,0,0.18254376,0,0,0.069128317,0.00078717476,0.45855499,149.7609,3499.7436,9295.48,9127.2925,nan,nan,0.6981317,3500,150,9682.5895,-2267.1002,-126.13675,-93356.941,3.8559853,-7.9425881,-37.309288,9127.2925,0,0,0,0,0
69.92,10379.721,346.42427,-3499.7459,143.129,44.078218,-0.056508593,0.23578259,0.067773034,0.3141146,-0.010343859,0.0033175477,0.014472391,-0.010951591,0.00051960378,0,0.18075971,-0.010951494,0.00051557169,0,0.18263958,0,0,0.069118965,0.00078806445,0.45855984,149.76249,3499.7459,9295.48,9139.8457,nan,nan,0.6981317,3500,150,9682.7917,-2267.6771,-126.58939,-93348.832,4.3940013,-7.7978048,-36.153513,9139.8457,0,0,0,0,0
69.96,10385.446,348.1891,-3499.7482,143.10308,44.167832,-0.056059394,0.23540932,0.067766831,0.31470951,-0.01033262,0.0033077784,0.014456861,-0.010951459,0.00051629745,0,0.18090828,-0.010951245,0.00051239277,0,0.18273061,0,0,0.069109657,0.00078864862,0.45856488,149.76412,3499.7482,9295.48,9152.2154,nan,nan,0.6981317,3500,150,9683.0014,-2268.2511,-126.94165,-93340.858,4.9416241,-7.7050041,-35.180611,9152.2154,0,0,0,0,0
70,10391.17,349.95751,-3499.7504,143.07722,44.257299,-0.055615528,0.2350365,0.067760613,0.31530374,-0.010319621,0.003298058,0.014441768,-0.01095123,0.00051310955,0,0.18105222,-0.010950901,0.00050935991,0,0.18281685,0,0,0.06910039,0.00078891646,0.45857009,149.76582,3499.7504,9295.48,9164.3994,nan,nan,0.6981317,3500,150,9683.2186,-2268.8223,-127.19048,-93333.011,5.4924682,-7.6626671,-34.395369,9164.3994,0,0,0,0,0
70.04,10396.892,351.7295,-3499.7526,143.05139,44.34662,-0.055177257,0.23466417,0.067754378,0.31589729,-0.010304871,0.0032883613,0.014427023,-0.010950906,0.00051006204,0,0.18119152,-0.010950464,0.00050649262,0,0.18289832,0,0,0.069091163,0.00078886093,0.45857547,149.76758,3499.7526,9295.48,9176.3954,nan,nan,0.6981317,3500,150,9683.4431,-2269.3909,-127.33403,-93325.288,6.0402888,-7.6687514,-33.800395,9176.3954,0,0,0,0,0
70.08,10402.614,353.50506,-3499.7548,143.02561,44.435796,-0.054744808,0.23429243,0.067748122,0.31649019,-0.010288398,0.003278664,0.014412537,-0.010950489,0.00050717477,0,0.18132617,-0.010949938,0.00050380812,0,0.18297501,0,0,0.069081973,0.00078847874,0.45858102,149.76938,3499.7548,9295.48,9188.2012,nan,nan,0.6981317,3500,150,9683.6748,-2269.9572,-127.37165,-93317.679,6.5790464,-7.720733,-33.396144,9188.2012,0,0,0,0,0
70.12,10408.334,355.28418,-3499.757,142.99987,44.524827,-0.054318371,0.23392132,0.067741841,0.31708244,-0.010270248,0.0032689436,0.014398219,-0.010949984,0.00050446531,0,0.18145616,-0.010949328,0.00050132115,0,0.18304694,0,0,0.069072814,0.00078777026,0.45858674,149.77125,3499.757,9295.48,9199.8148,nan,nan,0.6981317,3500,150,9683.9137,-2270.5216,-127.30389,-93310.178,7.1029666,-7.8156515,-33.180979,9199.8148,0,0,0,0,0
70.16,10414.054,357.06687,-3499.7591,142.97418,44.613714,-0.053898096,0.23355092,0.067735533,0.31767404,-0.010250483,0.0032591789,0.01438398,-0.010949393,0.0005019488,0,0.18158148,-0.010948639,0.00049904391,0,0.18311411,0,0,0.069063683,0.00078673945,0.45859263,149.77317,3499.7591,9295.48,9211.2341,nan,nan,0.6981317,3500,150,9684.1596,-2271.0844,-127.13243,-93302.777,7.6065962,-7.9501594,-33.151243,9211.2341,0,0,0,0,0
70.2,10419.772,358.8531,-3499.7613,142.94852,44.702458,-0.053484094,0.2331813,0.067729193,0.318265,-0.010229185,0.003249351,0.014369735,-0.010948724,0.00049963789,0,0.18170213,-0.010947878,0.00049698598,0,0.18317654,0,0,0.069054574,0.0007853937,0.45859867,149.77514,3499.7613,9295.48,9222.4571,nan,nan,0.6981317,3500,150,9684.4124,-2271.6462,-126.86002,-93295.466,8.0848535,-8.1205736,-33.301351,9222.4571,0,0,0,0,0
70.24,10425.49,360.64288,-3499.7634,142.9229,44.791058,-0.053076439,0.23281251,0.067722819,0.31885532,-0.010206447,0.0032394425,0.014355398,-0.010947982,0.00049754265,0,0.1818181,-0.010947053,0.0004951543,0,0.18323424,0,0,0.06904548,0.00078374364,0.45860488,149.77716,3499.7634,9295.48,9233.4818,nan,nan,0.6981317,3500,150,9684.672,-2272.2074,-126.49048,-93288.236,8.5330736,-8.3229288,-33.623912,9233.4818,0,0,0,0,0
70.28,10431.206,362.43621,-3499.7655,142.89733,44.879517,-0.05267516,0.23244461,0.067716408,0.31944498,-0.010182377,0.0032294385,0.014340889,-0.010947175,0.00049567052,0,0.18192938,-0.010946172,0.00049355317,0,0.18328722,0,0,0.069036397,0.00078180296,0.45861125,149.77924,3499.7655,9295.48,9244.3065,nan,nan,0.6981317,3500,150,9684.9382,-2272.7686,-126.02856,-93281.078,8.9470481,-8.5530322,-34.10985,9244.3065,0,0,0,0,0
70.32,10436.922,364.23307,-3499.7676,142.87179,44.967834,-0.052280249,0.23207764,0.067709956,0.32003398,-0.010157095,0.0032193262,0.014326133,-0.01094631,0.00049402631,0,0.18203599,-0.010945242,0.00049218426,0,0.18333549,0,0,0.069027316,0.00077958818,0.45861777,149.78136,3499.7676,9295.48,9254.9293,nan,nan,0.6981317,3500,150,9685.211,-2273.3302,-125.47989,-93273.982,9.323058,-8.8065194,-34.748559,9254.9293,0,0,0,0,0
70.36,10442.636,366.03346,-3499.7697,142.84629,45.056009,-0.051891659,0.23171166,0.067703461,0.32062231,-0.010130732,0.003209095,0.014311057,-0.010945395,0.00049261225,0,0.1821379,-0.010944272,0.00049104667,0,0.18337906,0,0,0.069018232,0.00077711834,0.45862444,149.78354,3499.7697,9295.48,9265.3486,nan,nan,0.6981317,3500,150,9685.4902,-2273.8928,-124.85092,-93266.938,9.6579015,-9.078909,-35.528052,9265.3486,0,0,0,0,0
70.4,10448.349,367.83737,-3499.7718,142.82082,45.144045,-0.051509306,0.2313467,0.067696919,0.32120995,-0.010103424,0.0031987368,0.014295598,-0.010944439,0.00049142798,0,0.18223514,-0.010943271,0.00049013704,0,0.18341796,0,0,0.069009137,0.00077441481,0.45863126,149.78576,3499.7718,9295.48,9275.5627,nan,nan,0.6981317,3500,150,9685.7757,-2274.457,-124.14879,-93259.936,9.9489141,-9.3656577,-36.435135,9275.5627,0,0,0,0,0
70.44,10454.062,369.6448,-3499.7738,142.79539,45.23194,-0.051133069,0.23098279,0.067690329,0.32179688,-0.010075319,0.0031882457,0.014279695,-0.01094345,0.00049047068,0,0.18232768,-0.010942249,0.00048944958,0,0.1834522,0,0,0.069000025,0.00077150089,0.45863823,149.78803,3499.7738,9295.48,9285.57,nan,nan,0.6981317,3500,150,9686.0674,-2275.0234,-123.38125,-93252.968,10.193983,-9.6622137,-37.455584,9285.57,0,0,0,0,0
70.48,10459.773,371.45575,-3499.7759,142.77,45.319695,-0.050762793,0.23061997,0.067683688,0.32238309,-0.010046567,0.0031776183,0.014263297,-0.010942439,0.00048973513,0,0.18241555,-0.010941214,0.0004889763,0,0.18348179,0,0,0.068990889,0.0007684016,0.45864534,149.79035,3499.7759,9295.48,9295.369,nan,nan,0.6981317,3500,150,9686.3652,-2275.5924,-122.55654,-93246.023,10.391556,-9.9640676,-38.574326,9295.369,0,0,0,0,0
70.52,10465.483,373.2702,-3499.7779,142.74464,45.407312,-0.050398293,0.23025826,0.067676995,0.32296855,-0.010017321,0.0031668533,0.014246359,-0.010941412,0.00048921385,0,0.18249874,-0.010940176,0.00048870708,0,0.18350676,0,0,0.068981721,0.00076514328,0.45865259,149.79272,3499.7779,9295.48,9304.9582,nan,nan,0.6981317,3500,150,9686.6689,-2276.1647,-121.68333,-93239.093,10.540642,-10.266802,-39.77563,9304.9582,0,0,0,0,0
70.56,10471.193,375.08816,-3499.7799,142.71931,45.49479,-0.050039352,0.22989767,0.067670248,0.32355325,-0.009987736,0.0031559517,0.014228844,-0.010940381,0.00048889723,0,0.18257725,-0.010939143,0.00048862986,0,0.18352712,0,0,0.068972517,0.00076175334,0.45865998,149.79513,3499.7799,9295.48,9314.3363,nan,nan,0.6981317,3500,150,9686.9785,-2276.7407,-120.77056,-93232.17,10.640807,-10.566137,-41.043293,9314.3363,0,0,0,0,0
70.6,10476.901,376.90961,-3499.7819,142.69401,45.58213,-0.049685732,0.2295382,0.067663447,0.32413715,-0.0099579676,0.0031449167,0.014210721,-0.010939353,0.00048877374,0,0.18265109,-0.010938125,0.00048873085,0,0.1835429,0,0,0.068963269,0.00075825986,0.4586675,149.79758,3499.7819,9295.48,9323.5019,nan,nan,0.6981317,3500,150,9687.2938,-2277.3209,-119.82738,-93225.246,10.692162,-10.857975,-42.360835,9323.5019,0,0,0,0,0
70.64,10482.608,378.73455,-3499.7839,142.66875,45.669331,-0.049337167,0.22917987,0.067656589,0.32472024,-0.0099281686,0.0031337536,0.014191969,-0.010938337,0.00048883004,0,0.18272028,-0.010937128,0.00048899469,0,0.18355411,0,0,0.068953972,0.0007546913,0.45867516,149.80008,3499.7839,9295.48,9332.4538,nan,nan,0.6981317,3500,150,9687.6147,-2277.9058,-118.86301,-93218.314,10.69535,-11.138438,-43.711682,9332.4538,0,0,0,0,0
70.68,10488.315,380.56298,-3499.7859,142.64352,45.756395,-0.048993374,0.22882267,0.067649676,0.32530248,-0.0098984885,0.0031224693,0.014172573,-0.010937342,0.00048905121,0,0.18278481,-0.010936162,0.0004894047,0,0.18356077,0,0,0.06894462,0.00075107619,0.45868294,149.80261,3499.7859,9295.48,9341.1908,nan,nan,0.6981317,3500,150,9687.941,-2278.4958,-117.88666,-93211.367,10.651521,-11.403903,-45.079352,9341.1908,0,0,0,0,0
70.72,10494.02,382.39489,-3499.7878,142.61831,45.843322,-0.048654054,0.22846659,0.067642706,0.32588385,-0.0098690716,0.0031110728,0.014152527,-0.010936375,0.00048942099,0,0.1828447,-0.010935233,0.00048994306,0,0.18356291,0,0,0.06893521,0.00074744279,0.45869085,149.80519,3499.7878,9295.48,9349.7118,nan,nan,0.6981317,3500,150,9688.2727,-2279.0912,-116.90742,-93204.398,10.56231,-11.651036,-46.447631,9349.7118,0,0,0,0,0
70.76,10499.724,384.23027,-3499.7898,142.59314,45.930111,-0.048318892,0.22811161,0.067635682,0.32646432,-0.0098400556,0.0030995745,0.014131832,-0.010935443,0.00048992192,0,0.18289996,-0.010934348,0.00049059107,0,0.18356056,0,0,0.068925737,0.00074381882,0.45869888,149.80781,3499.7898,9295.48,9358.0157,nan,nan,0.6981317,3500,150,9688.6097,-2279.6924,-115.93417,-93197.404,10.4298,-11.876816,-47.800745,9358.0157,0,0,0,0,0
70.8,10505.427,386.06912,-3499.7917,142.56799,46.016764,-0.047987566,0.22775772,0.067628602,0.32704387,-0.0098115707,0.0030879863,0.014110496,-0.010934554,0.00049053563,0,0.1829506,-0.010933514,0.00049132934,0,0.18355373,0,0,0.068916197,0.00074023112,0.45870704,149.81047,3499.7917,9295.48,9366.1015,nan,nan,0.6981317,3500,150,9688.9517,-2280.2996,-114.97547,-93190.38,10.256491,-12.078558,-49.123517,9366.1015,0,0,0,0,0
70.84,10511.13,387.91143,-3499.7936,142.54288,46.103279,-0.047659749,0.22740488,0.067621469,0.32762247,-0.0097837377,0.0030763214,0.014088535,-0.010933714,0.00049124302,0,0.18299662,-0.010932735,0.00049213809,0,0.18354245,0,0,0.068906587,0.00073670544,0.45871531,149.81317,3499.7936,9295.48,9373.9683,nan,nan,0.6981317,3500,150,9689.2988,-2280.913,-114.03951,-93183.322,10.045261,-12.253934,-50.40152,9373.9683,0,0,0,0,0
70.88,10516.831,389.75721,-3499.7955,142.51779,46.189657,-0.047335108,0.22705308,0.067614284,0.3282001,-0.0097566673,0.003064594,0.014065972,-0.010932928,0.00049202454,0,0.18303805,-0.010932017,0.00049299727,0,0.18352674,0,0,0.068896906,0.00073326615,0.4587237,149.81591,3499.7955,9295.48,9381.6152,nan,nan,0.6981317,3500,150,9689.6507,-2281.5329,-113.134,-93176.228,9.7993231,-12.40098,-51.621211,9381.6152,0,0,0,0,0
70.92,10522.531,391.60643,-3499.7974,142.49272,46.275898,-0.047013314,0.22670227,0.067607049,0.32877674,-0.0097304594,0.0030528192,0.014042835,-0.010932201,0.00049286035,0,0.1830749,-0.010931364,0.0004938869,0,0.18350664,0,0,0.068887152,0.00072993604,0.45873219,149.81868,3499.7974,9295.48,9389.0414,nan,nan,0.6981317,3500,150,9690.0074,-2282.1593,-112.26611,-93169.097,9.5221807,-12.518113,-52.770055,9389.0414,0,0,0,0,0
70.96,10528.23,393.4591,-3499.7993,142.46768,46.362003,-0.046694039,0.22635242,0.067599767,0.32935236,-0.0097052017,0.0030410128,0.014019158,-0.010931538,0.0004937306,0,0.18310719,-0.010930779,0.0004947872,0,0.18348217,0,0,0.068877323,0.00072673609,0.4587408,149.82149,3499.7993,9295.48,9396.2462,nan,nan,0.6981317,3500,150,9690.3687,-2282.7923,-111.4424,-93161.926,9.2175831,-12.604126,-53.836637,9396.2462,0,0,0,0,0
71,10533.928,395.31522,-3499.8011,142.44267,46.44797,-0.046376965,0.22600349,0.067592438,0.32992693,-0.0096809697,0.003029191,0.013994981,-0.010930941,0.00049461561,0,0.18313492,-0.010930264,0.00049567886,0,0.18345337,0,0,0.068867421,0.00072368528,0.45874951,149.82433,3499.8011,9295.48,9403.2289,nan,nan,0.6981317,3500,150,9690.7345,-2283.4319,-110.66878,-93154.716,8.8894765,-12.658197,-54.810752,9403.2289,0,0,0,0,0
71.04,10539.626,397.17477,-3499.803,142.41768,46.5338,-0.046061783,0.22565542,0.067585068,0.33050045,-0.0096578258,0.0030173705,0.013970348,-0.010930413,0.00049549613,0,0.18315812,-0.010929821,0.00049654319,0,0.18342025,0,0,0.068857444,0.00072080049,0.45875833,149.8272,3499.803,9295.48,9409.9888,nan,nan,0.6981317,3500,150,9691.1047,-2284.078,-109.95046,-93147.467,8.5419558,-12.679878,-55.683486,9409.9888,0,0,0,0,0
71.08,10545.322,399.03775,-3499.8048,142.39271,46.619493,-0.045748194,0.22530819,0.067577657,0.3310729,-0.0096358191,0.0030055678,0.013945309,-0.010929957,0.00049635346,0,0.18317681,-0.010929451,0.00049736233,0,0.18338285,0,0,0.068847396,0.00071809632,0.45876725,149.83011,3499.8048,9295.48,9416.5255,nan,nan,0.6981317,3500,150,9691.4792,-2284.7305,-109.2919,-93140.181,8.1792158,-12.669092,-56.447278,9416.5255,0,0,0,0,0
71.12,10551.017,400.90415,-3499.8066,142.36777,46.705048,-0.045435919,0.22496174,0.067570211,0.33164426,-0.0096149853,0.0029937996,0.013919914,-0.010929573,0.00049716972,0,0.183191,-0.010929154,0.00049811945,0,0.1833412,0,0,0.068837277,0.00071558503,0.45877626,149.83305,3499.8066,9295.48,9422.8383,nan,nan,0.6981317,3500,150,9691.8577,-2285.3892,-108.69678,-93132.86,7.8055021,-12.626115,-57.095962,9422.8383,0,0,0,0,0
71.16,10556.711,402.77398,-3499.8084,142.34284,46.790465,-0.045124692,0.22461602,0.067562731,0.33221452,-0.0095953465,0.0029820821,0.013894219,-0.010929262,0.00049792798,0,0.18320072,-0.01092893,0.00049879886,0,0.18329534,0,0,0.06882709,0.00071327642,0.45878537,149.83603,3499.8084,9295.48,9428.9269,nan,nan,0.6981317,3500,150,9692.2403,-2286.054,-108.16799,-93125.507,7.4250643,-12.551569,-57.624802,9428.9269,0,0,0,0,0
71.2,10562.405,404.64722,-3499.8102,142.31794,46.875744,-0.044814269,0.22427098,0.067555222,0.33278366,-0.0095769116,0.0029704311,0.013868281,-0.010929024,0.00049861242,0,0.18320599,-0.010928778,0.00049938614,0,0.18324529,0,0,0.068816837,0.00071117788,0.45879457,149.83903,3499.8102,9295.48,9434.7909,nan,nan,0.6981317,3500,150,9692.6268,-2286.7247,-107.70764,-93118.125,7.0421082,-12.446395,-58.030497,9434.7909,0,0,0,0,0
71.24,10568.097,406.52387,-3499.812,142.29306,46.960885,-0.044504427,0.22392658,0.067547687,0.33335169,-0.0095596764,0.0029588621,0.013842157,-0.010928856,0.00049920848,0,0.18320682,-0.010928695,0.00049986834,0,0.18319109,0,0,0.068806524,0.00070929426,0.45880386,149.84206,3499.812,9295.48,9440.43,nan,nan,0.6981317,3500,150,9693.0171,-2287.4008,-107.31703,-93110.717,6.6607522,-12.311837,-58.311187,9440.43,0,0,0,0,0
71.28,10573.788,408.40392,-3499.8138,142.2682,47.045887,-0.044194964,0.22358276,0.06754013,0.3339186,-0.0095436238,0.0029473894,0.013815907,-0.010928758,0.00049970298,0,0.18320325,-0.01092868,0.00050023401,0,0.18313278,0,0,0.068796153,0.000707628,0.45881324,149.84512,3499.8138,9295.48,9445.8438,nan,nan,0.6981317,3500,150,9693.411,-2288.082,-106.99664,-93103.289,6.2849836,-12.149417,-58.466423,9445.8438,0,0,0,0,0
71.32,10579.478,410.28737,-3499.8156,142.24336,47.13075,-0.043885704,0.22323948,0.067532555,0.33448437,-0.0095287249,0.0029360267,0.01378959,-0.010928728,0.00050008423,0,0.18319529,-0.010928729,0.00050047329,0,0.18307039,0,0,0.06878573,0.00070617908,0.45882269,149.8482,3499.8156,9295.48,9451.0323,nan,nan,0.6981317,3500,150,9693.8084,-2288.7681,-106.74622,-93095.845,5.9186193,-11.960909,-58.497144,9451.0323,0,0,0,0,0
71.36,10585.168,412.17421,-3499.8173,142.21854,47.215474,-0.043576493,0.2228967,0.067524965,0.33504902,-0.0095149391,0.0029247868,0.013763264,-0.010928762,0.00050034214,0,0.18318297,-0.010928838,0.00050057801,0,0.18300395,0,0,0.068775259,0.00070494514,0.45883223,149.85131,3499.8173,9295.48,9455.9953,nan,nan,0.6981317,3500,150,9694.2092,-2289.4586,-106.56472,-93088.391,5.5652686,-11.748313,-58.40562,9455.9953,0,0,0,0,0
71.4,10590.856,414.06443,-3499.819,142.19374,47.300058,-0.043267204,0.22255437,0.067517365,0.33561255,-0.0095022149,0.0029136812,0.013736986,-0.010928857,0.00050046822,0,0.18316632,-0.010929004,0.0005005417,0,0.18293352,0,0,0.068764746,0.00070392156,0.45884184,149.85445,3499.819,9295.48,9460.7326,nan,nan,0.6981317,3500,150,9694.6133,-2290.153,-106.4504,-93080.932,5.2282993,-11.51382,-58.195395,9460.7326,0,0,0,0,0
