time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,solid_motor_fx,solid_motor_fy,solid_motor_fz,solid_motor_mx,solid_motor_my,solid_motor_mz
0.36,7.6069497,6.0797814e-05,-37.267443,34.946691,0.0012674305,-159.15601,0.00018807117,1.3681269,0.00019211576,1.5796954e-22,0.038712677,0.00024251956,0.063831302,-7.3000674e-24,3.7271774e-05,0.51589423,0.060827612,-2.520999e-23,3.7182202e-05,1,0,0,-0.016684562,-3.0840902e-05,0.47610889,161.94888,37.267443,150.68937,57857.143,1.3550714,nan,0.0070269924,nan,nan,16006.911,-204.11492,0.37502719,65.134975,3.3278384e-25,-5.0584637,0.029288384,57857.143,0,0,0,0,0
0.37,7.9595127,7.4175149e-05,-38.873599,35.720403,0.0014461253,-162.80517,0.00020028262,1.3685124,0.00020458186,3.7481092e-22,0.038216442,0.0002439855,0.062184355,-2.4922763e-23,3.7123415e-05,0.5254992,0.059245564,-5.738634e-23,3.6737643e-05,1,0,0,-0.015782521,-3.237035e-05,0.48708145,165.6782,38.873599,150.57328,57833.333,1.3551477,nan,0.0072301558,nan,nan,16750.021,-212.86515,0.45590611,60.713053,7.6888901e-25,-11.056493,0.010898827,57833.333,0,0,0,0,0
0.38,8.3198066,8.9398672e-05,-40.51625,36.492546,0.0016397103,-166.45545,0.00021258167,1.3688913,0.00021713642,3.0253194e-22,0.037316131,0.00024420848,0.060572336,-3.4883293e-23,3.6809877e-05,0.5349136,0.057694966,-4.4484535e-23,3.6126479e-05,1,0,0,-0.014920126,-3.3861416e-05,0.49805713,169.40838,40.51625,150.45719,57809.524,1.3552143,nan,0.0074338239,nan,nan,17509.988,-221.76034,0.54201033,56.08933,6.038667e-25,-17.199029,-0.0080802672,57809.524,0,0,0,0,0
0.39,8.6878156,0.00010661763,-42.19541,37.263144,0.0018477297,-170.10684,0.00022490164,1.3692595,0.00022971137,3.0253294e-22,0.036018539,0.00024315668,0.059131575,-3.8346646e-23,3.6357415e-05,0.54414121,0.056767456,-4.2709216e-23,3.5464292e-05,1,0,0,-0.014099146,-3.5307287e-05,0.50903587,173.13939,42.19541,150.3411,57785.714,1.3552713,nan,0.0076379963,nan,nan,18286.801,-231.21784,0.59292692,51.612655,5.8768808e-25,-22.873524,-0.027428714,57785.714,0,0,0,0,0
0.4,9.0635246,0.00012596662,-43.911087,38.032226,0.0020681053,-173.75929,0.00023717312,1.3696133,0.00024223589,3.0253382e-22,0.034327475,0.00024079987,0.057948003,-3.7992788e-23,3.5786295e-05,0.55318574,0.055944429,-4.1031617e-23,3.4663978e-05,1,0,0,-0.013321306,-3.6709552e-05,0.52001757,176.87119,43.911087,150.22501,57761.905,1.3553185,nan,0.0078426728,nan,nan,19080.449,-240.95342,0.63671375,46.626223,5.7186265e-25,-29.234376,-0.047323326,57761.905,0,0,0,0,0
0.41,9.4469184,0.00014756838,-45.663293,38.79982,0.0023007272,-177.41277,0.00024932336,1.3699484,0.00025463581,3.0253485e-22,0.032198486,0.00023710788,0.056904192,-4.0161365e-23,3.507893e-05,0.56205082,0.055091359,-3.9455109e-23,3.3702741e-05,1,0,0,-0.012588804,-3.8057376e-05,0.53100218,180.60376,45.663293,150.10892,57738.095,1.3553561,nan,0.0080478534,nan,nan,19890.92,-250.87988,0.68145171,41.332558,5.5648397e-25,-36.034851,-0.067485541,57738.095,0,0,0,0,0
0.42,9.8379824,0.00017154516,-47.452038,39.565986,0.0025455278,-181.06727,0.00026127665,1.3702604,0.00026683393,3.0253559e-22,0.029612124,0.00023207158,0.055930757,-3.6620229e-23,3.4226194e-05,0.57074001,0.054209103,-3.7971636e-23,3.2584624e-05,1,0,0,-0.011904153,-3.9339287e-05,0.54198969,184.3371,47.452038,149.99283,57714.286,1.3553839,nan,0.0082535378,nan,nan,20718.204,-260.99552,0.72686598,35.990128,5.4176485e-25,-42.924785,-0.087587638,57714.286,0,0,0,0,0
0.43,10.236703,0.00019801824,-49.277332,40.330815,0.0028023696,-184.72276,0.00027295568,1.3705447,0.00027875144,3.7481669e-22,0.026569999,0.0002257039,0.054987619,-3.8725081e-23,3.322505e-05,0.57925681,0.053300485,-4.5312085e-23,3.1316308e-05,1,0,0,-0.011269951,-4.0544027e-05,0.55298004,188.07117,49.277332,149.87674,57690.476,1.355402,nan,0.008459726,nan,nan,21562.29,-271.29838,0.77266868,30.81083,6.5406371e-25,-49.632319,-0.10729283,57690.476,0,0,0,0,0
0.44,10.643066,0.00022710727,-51.139184,41.094433,0.003071044,-188.37919,0.00028428303,1.3707969,0.00029030947,3.3867764e-22,0.023090418,0.00021804048,0.054052646,-3.9527317e-23,3.207712e-05,0.58760462,0.052369718,-3.9467306e-23,2.9907053e-05,1,0,0,-0.010688702,-4.1660759e-05,0.56397321,191.80597,51.139184,149.76065,57666.667,1.3554104,nan,0.008666418,nan,nan,22423.166,-281.78625,0.81855949,25.978006,5.7676878e-25,-55.934766,-0.1262554,57666.667,0,0,0,0,0
0.45,11.057061,0.00025892951,-53.037605,41.856988,0.0033512722,-192.03653,0.00029518275,1.3710125,0.00030143063,3.3867861e-22,0.019205612,0.0002091402,0.053114782,-3.9436557e-23,3.0787819e-05,0.59578681,0.051422077,-3.8073709e-23,2.8368644e-05,1,0,0,-0.010162676,-4.2679277e-05,0.57496916,195.54147,53.037605,149.64456,57642.857,1.355409,nan,0.0088736139,nan,nan,23300.821,-292.45662,0.86422811,21.656694,5.6405464e-25,-61.6414,-0.14412316,57642.857,0,0,0,0,0
